time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m)
0.04011,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04111,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04211,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04311,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04411,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04511,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04611,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04711,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04811,0,0,0,5.38,7.42999,61.61999,0.137,-0.451,-0.249
0.04911,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05011,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05111,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05211,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05311,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05411,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05511,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05611,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05711,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05811,0,0,0,5.33999,7.39999,61.61999,0.138,-0.452,-0.25
0.05911,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06011,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06111,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06211,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06311,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06411,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06511,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06611,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06711,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06811,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.06911,0,0,0,5.46,7.5,61.60999,0.139,-0.453,-0.25
0.07011,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07111,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07211,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07311,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07411,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07511,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07611,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07711,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07811,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.07911,0,0,0,5.42999,7.44999,61.57999,0.138,-0.452,-0.249
0.08011,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08111,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08211,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08311,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08411,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08511,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08611,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08711,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08812,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.08911,0,0,0,5.32999,7.41999,61.54999,0.137,-0.45,-0.247
0.09011,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09111,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09211,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09311,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09411,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09511,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09613,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09714,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09811,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.09911,0,0,0,5.36999,7.35999,61.53999,0.136,-0.45,-0.245
0.10011,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10111,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10211,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10311,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10411,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10511,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10611,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10711,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10811,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.10911,0,0,0,5.42999,7.32999,61.59,0.136,-0.451,-0.247
0.11011,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11111,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11211,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11311,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11411,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11511,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11611,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11711,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11811,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.11911,0,0,0,5.31999,7.48999,61.65999,0.138,-0.45,-0.25
0.12011,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12111,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12211,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12311,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12411,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12511,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12611,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12711,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12811,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.12911,0,0,0,5.31999,7.33999,61.66999,0.139,-0.448,-0.251
0.13011,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13111,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13211,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13311,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13411,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13511,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13611,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13711,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13811,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.13911,0,0,0,5.29999,7.46999,61.64999,0.138,-0.448,-0.249
0.14011,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14111,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14211,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14311,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14411,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14511,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14611,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14711,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14811,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.14911,0,0,0,5.27999,7.44999,61.62999,0.138,-0.449,-0.248
0.15011,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15111,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15211,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15311,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15411,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15511,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15611,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15711,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15811,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.15911,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16011,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16111,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16211,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16311,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16411,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16511,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16611,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16711,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16811,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.16911,0,0,0,5.33999,7.5,61.59999,0.139,-0.451,-0.248
0.17011,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17111,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17211,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17311,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17411,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17511,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17611,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17711,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17811,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.17911,0,0,0,5.42999,7.39999,61.63999,0.137,-0.45,-0.247
0.18011,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18111,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18211,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18311,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18411,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18511,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18611,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18711,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18815,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.18914,0,0,0,5.27999,7.27999,61.61999,0.137,-0.447,-0.247
0.19011,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19111,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19211,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19311,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19411,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19511,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19611,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19711,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19811,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.19911,0,0,0,5.26999,7.36999,61.56999,0.138,-0.449,-0.248
0.20011,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20111,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20211,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20311,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20411,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20511,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20611,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20711,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20811,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.20911,0,0,0,5.25,7.44999,61.54999,0.137,-0.45,-0.247
0.21011,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21111,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21211,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21311,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21411,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21511,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21611,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21711,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21811,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.21911,0,0,0,5.36999,7.38999,61.52999,0.136,-0.45,-0.246
0.22011,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22111,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22211,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22311,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22411,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22511,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22611,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22711,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22811,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.22911,0,0,0,5.30999,7.36999,61.54999,0.138,-0.449,-0.246
0.23011,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23111,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23211,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23311,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23411,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23511,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23611,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23711,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23811,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.23911,0,0,0,5.34999,7.48,61.56999,0.13999,-0.449,-0.247
0.24011,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24111,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24211,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24311,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24411,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24511,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24611,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24711,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24811,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.24911,0,0,0,5.30999,7.41999,61.59,0.13999,-0.449,-0.249
0.25011,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25111,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25211,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25311,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25411,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25511,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25611,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25711,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25811,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.25911,0,0,0,5.30999,7.48,61.61999,0.138,-0.449,-0.249
0.26011,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26111,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26211,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26311,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26411,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26511,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26611,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26711,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26811,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.26911,0,0,0,5.4,7.48,61.62999,0.137,-0.449,-0.249
0.27011,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27111,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27211,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27311,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27411,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27511,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27611,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27711,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27811,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.27911,0,0,0,5.4,7.40999,61.64999,0.137,-0.449,-0.249
0.28011,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28111,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28214,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28311,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28411,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28511,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28611,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28711,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28811,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.28911,0,0,0,5.30999,7.37999,61.62999,0.137,-0.45,-0.248
0.29011,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29111,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29211,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29311,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29411,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29511,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29611,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29711,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29811,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.29911,0,0,0,5.26999,7.37999,61.60999,0.138,-0.45,-0.247
0.30011,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30111,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30211,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30311,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30411,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30511,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30611,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30711,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30811,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.30911,0,0,0,5.28999,7.44999,61.59,0.138,-0.45,-0.247
0.31011,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31111,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31211,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31311,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31411,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31511,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31611,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31711,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31811,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.31911,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32011,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32111,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32211,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32311,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32411,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32511,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32611,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32711,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32811,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.32911,0,0,0,5.38,7.48,61.55999,0.137,-0.45,-0.247
0.33011,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33111,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33211,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33311,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33411,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33511,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33611,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33711,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33811,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.33911,0,0,0,5.29999,7.40999,61.59999,0.138,-0.45,-0.247
0.34011,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34111,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34211,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34311,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34411,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34511,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34611,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34711,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34811,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.34911,0,0,0,5.29999,7.42999,61.60999,0.138,-0.45,-0.247
0.35011,0,0,0,5.30999,7.48999,61.63999,0.138,-0.449,-0.247
