time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m)
1.6663,0,0,0.045,2.26999,5.44,62.66999,0.067,-0.397,-0.20199
1.6673,0,0,0.045,2.26999,5.44,62.66999,0.067,-0.397,-0.20199
1.6683,0,0,0.045,2.26999,5.44,62.66999,0.067,-0.397,-0.20199
1.66929,0,0,0.045,2.26999,5.44,62.66999,0.067,-0.397,-0.20199
1.6703,0,0,0.045,2.26999,5.44,62.66999,0.067,-0.397,-0.20199
1.6713,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.6723,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.6733,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.67429,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.6753,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.6763,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.67729,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.6783,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.67929,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.6803,0,0,0.045,2.28999,5.53999,62.68,0.06599,-0.399,-0.203
1.6813,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.6823,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.6833,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.68429,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.68529,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.6863,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.68729,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.6883,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.68929,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.6903,0,0,0.045,2.28999,5.35999,62.65999,0.064,-0.4,-0.20199
1.6913,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6923,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6933,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6943,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6953,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6963,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6973,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6983,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.6993,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7003,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7013,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7023,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.70329,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7043,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7053,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7063,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7073,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7083,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7093,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7103,0,0,0.045,2.34999,5.5,62.68,0.065,-0.401,-0.20199
1.7113,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7123,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.71329,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7143,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7153,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7163,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7173,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7183,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7193,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7203,0,0,0.045,2.30999,5.4,62.65999,0.06599,-0.398,-0.203
1.7213,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7223,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.72329,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7243,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7253,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7263,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7273,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.72829,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7293,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7303,0,0,0.045,2.25999,5.44,62.61999,0.068,-0.398,-0.20199
1.7313,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.7323,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.73329,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.7343,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.73529,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.7363,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.7373,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.73829,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.7393,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.7403,0,0,0.045,2.22,5.42999,62.62999,0.06599,-0.399,-0.20099
1.7413,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7423,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7433,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7443,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7453,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7463,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7473,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7483,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7493,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7503,0,0,0.045,2.34999,5.25,62.70999,0.065,-0.399,-0.20199
1.7513,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.7523,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.75329,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.7543,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.7553,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.7563,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.7573,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.75833,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.75929,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.7603,0,0,0.045,2.33999,5.29999,62.68999,0.06599,-0.4,-0.20199
1.7613,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7623,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7633,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7643,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7653,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7663,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7673,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7683,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.76929,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7703,0,0,0.045,2.32999,5.48999,62.64999,0.06599,-0.399,-0.2
1.7713,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7723,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7733,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7743,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7753,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7763,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7773,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7783,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.77929,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7803,0,0,0.045,2.25,5.34999,62.68,0.065,-0.398,-0.20099
1.7813,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7823,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7833,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7843,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7853,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7863,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7873,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7883,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.78929,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7903,0,0,0.045,2.25,5.4,62.68,0.065,-0.397,-0.20099
1.7913,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7923,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7933,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7943,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7953,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7963,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7973,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7983,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.7993,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.8003,0,0,0.045,2.33999,5.50999,62.68,0.067,-0.399,-0.20099
1.8013,0,0,0.045,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.8023,0,0,0.045,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.80329,0,0,0.045,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.8043,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.80529,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.8063,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.80729,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.8083,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.80929,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.8103,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.8113,0,0,0.044,2.34999,5.55999,62.66999,0.068,-0.399,-0.20099
1.8123,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8133,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8143,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.81529,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8163,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8173,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8183,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8193,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8203,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8213,0,0,0.044,2.28999,5.38999,62.68,0.06599,-0.398,-0.20199
1.8223,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.82329,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8243,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8253,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8263,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8273,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8283,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8293,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8303,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8313,0,0,0.044,2.27999,5.46999,62.68,0.06599,-0.398,-0.20199
1.8323,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8333,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8343,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8353,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8363,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.83729,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8383,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8393,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8403,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8413,0,0,0.044,2.26999,5.38,62.64999,0.06599,-0.399,-0.2
1.8423,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.84329,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8443,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.84529,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8463,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8473,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8483,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8493,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8503,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8513,0,0,0.044,2.32999,5.40999,62.59999,0.065,-0.401,-0.20099
1.8523,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.85329,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8543,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8553,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.85633,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8573,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8583,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8593,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8603,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8613,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8623,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.86329,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.86429,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8653,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8663,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8673,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8683,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8693,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8703,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8713,0,0,0.044,2.31999,5.36999,62.57999,0.06599,-0.4,-0.20099
1.8723,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8733,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8743,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8753,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8763,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8773,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8783,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8793,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8803,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8813,0,0,0.044,2.30999,5.46999,62.64999,0.06599,-0.399,-0.20099
1.8823,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.88329,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8843,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8853,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8863,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8873,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8883,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8893,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8903,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8913,0,0,0.044,2.25999,5.46999,62.73999,0.065,-0.398,-0.2
1.8923,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.8933,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.89429,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.8953,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.8963,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.8973,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.8983,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.8993,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.9003,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.9013,0,0,0.044,2.32999,5.5,62.77999,0.065,-0.398,-0.2
1.9023,0,0,0.044,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9033,0,0,0.044,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9043,0,0,0.044,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9053,0,0,0.044,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9063,0,0,0.04199,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9073,0,0,0.04199,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9083,0,0,0.04199,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.90929,0,0,0.04199,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9103,0,0,0.04199,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9113,0,0,0.04199,2.27999,5.5,62.75999,0.06599,-0.398,-0.20099
1.9123,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9133,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.91429,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9153,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9163,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9173,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9183,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.91929,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9203,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9213,0,0,0.04199,2.10999,5.44999,62.77,0.065,-0.396,-0.20199
1.9223,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.92329,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.9243,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.9253,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.9263,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.92729,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.9283,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.92929,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.9303,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.9313,0,0,0.04199,2.25999,5.38999,62.69999,0.064,-0.398,-0.20199
1.9323,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.9333,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.93429,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.9353,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.9363,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.93729,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.9383,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.93929,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.9403,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.9413,0,0,0.04199,2.2,5.38999,62.62999,0.06599,-0.396,-0.20099
1.9423,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9433,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9443,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9453,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9463,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9473,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9483,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9493,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9503,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9513,0,0,0.04199,2.23,5.31999,62.70999,0.065,-0.396,-0.2
1.9523,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.95333,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9543,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9553,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9563,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9573,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9583,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9593,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9603,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9613,0,0,0.04199,2.28999,5.29999,62.75999,0.064,-0.399,-0.20099
1.9623,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9633,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9643,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9653,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9663,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9673,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9683,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9693,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9703,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9713,0,0,0.04199,2.26999,5.51999,62.66999,0.065,-0.4,-0.20199
1.9723,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.97329,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.9743,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.97529,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.9763,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.9773,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.97829,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.9793,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.9803,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.9813,0,0,0.04199,2.29999,5.46,62.63999,0.064,-0.401,-0.20099
1.9823,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.9833,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.9843,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.98529,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.9863,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.9873,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.9883,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.98929,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.9903,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
1.9913,0,0,0.04199,2.24,5.54999,62.66999,0.06599,-0.4,-0.20099
