time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m)
0.07607,0,0,0.272,0.55999,-0.55999,44.22999,-0.239,-0.311,-0.012
0.07707,0,0,0.272,0.55999,-0.55999,44.22999,-0.239,-0.311,-0.012
0.07807,0,0,0.272,0.55999,-0.55999,44.22999,-0.239,-0.311,-0.012
0.07907,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08007,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08107,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08207,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08307,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08407,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08507,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08607,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08707,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08807,0,0,0.272,0.5,-0.63999,44.34,-0.239,-0.311,-0.012
0.08907,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09007,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09107,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09207,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09307,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09407,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09507,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09608,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.0971,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09807,0,0,0.272,0.57999,-0.65,44.27,-0.243,-0.30999,-0.01299
0.09907,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10007,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10107,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10207,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10307,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10407,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10507,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10607,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10707,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10807,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.10907,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11007,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11107,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11207,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11307,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11407,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11507,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11607,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11707,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11807,0,0,0.272,0.63,-0.61,44.2,-0.244,-0.311,-0.01299
0.11907,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12007,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12107,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12207,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12307,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12407,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12507,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12607,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12707,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12807,0,0,0.272,0.56999,-0.39999,44.12999,-0.241,-0.311,-0.012
0.12907,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13007,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13107,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13207,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13307,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13407,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13507,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13607,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13707,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13807,0,0,0.272,0.50999,-0.45999,44.18999,-0.241,-0.311,-0.011
0.13907,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14007,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14107,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14207,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14307,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14407,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14507,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14607,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14707,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14807,0,0,0.272,0.59999,-0.40999,44.23999,-0.239,-0.30999,-0.01
0.14907,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15007,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15107,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15207,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15307,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15407,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15507,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15607,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15707,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15807,0,0,0.272,0.56999,-0.47999,44.18,-0.238,-0.30999,-0.011
0.15907,0,0,0.272,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16007,0,0,0.272,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16107,0,0,0.272,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16207,0,0,0.272,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16307,0,0,0.272,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16407,0,0,0.273,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16507,0,0,0.273,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16607,0,0,0.273,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16707,0,0,0.273,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16807,0,0,0.273,0.61999,-0.37999,44.12999,-0.238,-0.311,-0.012
0.16907,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17007,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17107,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17207,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17307,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17407,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17507,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17607,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17707,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17807,0,0,0.273,0.58999,-0.47999,44.21999,-0.238,-0.312,-0.012
0.17907,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18007,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18107,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18207,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18307,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18407,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18507,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18607,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18707,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.18807,0,0,0.273,0.65999,-0.42999,44.30999,-0.237,-0.313,-0.012
0.1891,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19007,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19107,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19207,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19307,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19407,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19507,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19607,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19707,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19807,0,0,0.273,0.71999,-0.39999,44.23999,-0.239,-0.313,-0.01299
0.19907,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20007,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20107,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20207,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20307,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20407,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20507,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20607,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20707,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20807,0,0,0.273,0.69,-0.58999,44.14999,-0.242,-0.312,-0.01299
0.20907,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21007,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21107,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21207,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21307,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21407,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21507,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21607,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21707,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21807,0,0,0.273,0.57999,-0.59999,44.15999,-0.243,-0.30999,-0.01299
0.21907,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22007,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22107,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22207,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22307,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22407,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22507,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22607,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22707,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22807,0,0,0.273,0.55999,-0.56999,44.2,-0.242,-0.30999,-0.01399
0.22907,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23007,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23107,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23207,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23307,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23407,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23507,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23607,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23707,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23807,0,0,0.273,0.63,-0.58999,44.22999,-0.241,-0.312,-0.01299
0.23907,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24007,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24107,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24207,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24307,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24407,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24507,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24607,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24707,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24807,0,0,0.273,0.58999,-0.50999,44.21999,-0.241,-0.313,-0.01299
0.24907,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25007,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25107,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25207,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25307,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25407,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25507,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25607,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25707,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25807,0,0,0.273,0.61,-0.58999,44.18999,-0.242,-0.313,-0.01399
0.25907,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26007,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26107,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26207,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26307,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26407,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26507,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26607,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26707,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26807,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.26907,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27007,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27107,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27207,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27307,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27407,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27507,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27607,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27707,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27807,0,0,0.273,0.7,-0.5,44.14999,-0.242,-0.313,-0.01399
0.27907,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28007,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28107,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.2821,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28307,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28407,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28507,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28607,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28707,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28807,0,0,0.273,0.61,-0.32999,44.22999,-0.241,-0.312,-0.01399
0.28907,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29007,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29107,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29207,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29307,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29407,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29507,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29607,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29707,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29807,0,0,0.273,0.53999,-0.35999,44.25999,-0.243,-0.314,-0.01399
0.29907,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30007,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30107,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30207,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30307,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30407,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30507,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30607,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30707,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30807,0,0,0.273,0.56999,-0.37999,44.18,-0.241,-0.313,-0.01399
0.30907,0,0,0.273,0.61999,-0.45999,44.13999,-0.239,-0.312,-0.01299
0.31007,0,0,0.273,0.61999,-0.45999,44.13999,-0.239,-0.312,-0.01299
0.31107,0,0,0.273,0.61999,-0.45999,44.13999,-0.239,-0.312,-0.01299
0.31207,0,0,0.273,0.61999,-0.45999,44.13999,-0.239,-0.312,-0.01299
0.31307,0,0,0.273,0.61999,-0.45999,44.13999,-0.239,-0.312,-0.01299
0.31407,0,0,0.273,0.61999,-0.45999,44.13999,-0.239,-0.312,-0.01299
