time(s),target rotor speed(rad/s),rotor speed(rad/s),motor output,equivalent output,battery voltage(V)
0.18523,780.00000,125.90796,0.48139,0.45357,14.88676
0.18623,780.00000,125.90796,0.48140,0.45357,14.88668
0.18723,780.00000,125.90796,0.48140,0.45357,14.88660
0.18823,780.00000,125.90796,0.48140,0.45357,14.88652
0.18923,780.00000,136.84980,0.48140,0.45357,14.88643
0.19023,780.00000,136.84980,0.48141,0.45357,14.88634
0.19123,780.00000,136.84980,0.48141,0.45357,14.88625
0.19223,780.00000,136.84980,0.48141,0.45357,14.88615
0.19323,780.00000,136.84980,0.48142,0.45357,14.88606
0.19423,780.00000,136.84980,0.48142,0.45357,14.88596
0.19523,780.00000,149.35072,0.48142,0.45357,14.88585
0.19623,780.00000,149.35072,0.48143,0.45357,14.88575
0.19723,780.00000,149.35072,0.48143,0.45357,14.88564
0.19823,780.00000,149.35072,0.48143,0.45357,14.88553
0.19923,780.00000,149.35072,0.48144,0.45357,14.88541
0.20023,780.00000,149.35072,0.48144,0.45357,14.88530
0.20123,780.00000,156.67617,0.48144,0.45357,14.88518
0.20223,780.00000,156.67617,0.48145,0.45357,14.88506
0.20323,780.00000,156.67617,0.48145,0.45357,14.88493
0.20423,780.00000,156.67617,0.48146,0.45357,14.88481
0.20523,780.00000,156.67617,0.48146,0.45357,14.88468
0.20623,780.00000,175.03858,0.48147,0.45357,14.88455
0.20723,780.00000,175.03858,0.48147,0.45357,14.88441
0.20823,780.00000,175.03858,0.48147,0.45357,14.88428
0.20923,780.00000,175.03858,0.48148,0.45357,14.88414
0.21023,780.00000,175.03858,0.48148,0.45357,14.88400
0.21123,780.00000,136.84980,0.48149,0.45357,14.88385
0.21223,780.00000,136.84980,0.48149,0.45357,14.88371
0.21323,780.00000,136.84980,0.48150,0.45357,14.88356
0.21423,780.00000,136.84980,0.48150,0.45357,14.88341
0.21523,780.00000,149.35072,0.48151,0.45357,14.88325
0.21623,780.00000,149.35072,0.48151,0.45357,14.88310
0.21723,780.00000,149.35072,0.48152,0.45357,14.88294
0.21823,780.00000,149.35072,0.48152,0.45357,14.88278
0.21923,780.00000,149.35072,0.48153,0.45357,14.88262
0.22023,780.00000,156.67617,0.48153,0.45357,14.88246
0.22123,780.00000,156.67617,0.48154,0.45357,14.88230
0.22223,780.00000,156.67617,0.48154,0.45357,14.88213
0.22323,780.00000,156.67617,0.48155,0.45357,14.88196
0.22423,780.00000,175.03858,0.48155,0.45357,14.88179
0.22523,780.00000,175.03858,0.48156,0.45357,14.88162
0.22623,780.00000,175.03858,0.48157,0.45357,14.88144
0.22723,780.00000,175.03858,0.48157,0.45357,14.88126
0.22823,780.00000,182.36447,0.48158,0.45357,14.88109
0.22923,780.00000,182.36447,0.48158,0.45357,14.88090
0.23023,780.00000,182.36447,0.48159,0.45357,14.88072
0.23123,780.00000,196.62603,0.48160,0.45357,14.88054
0.23223,780.00000,196.62603,0.48160,0.45357,14.88035
0.23323,780.00000,196.62603,0.48161,0.45357,14.88016
0.23423,780.00000,196.62603,0.48161,0.45357,14.87997
0.23523,780.00000,209.91532,0.48162,0.45357,14.87978
0.23623,780.00000,209.91532,0.48163,0.45357,14.87959
0.23723,780.00000,209.91532,0.48163,0.45357,14.87939
0.23823,780.00000,218.55317,0.48164,0.45357,14.87920
0.23923,780.00000,218.55317,0.48164,0.45357,14.87900
0.24023,780.00000,218.55317,0.48165,0.45357,14.87880
0.24123,780.00000,234.29859,0.48166,0.45357,14.87860
0.24223,780.00000,234.29859,0.48166,0.45357,14.87839
0.24323,780.00000,234.29859,0.48167,0.45357,14.87819
0.24423,780.00000,246.93203,0.48168,0.45357,14.87797
0.24523,780.00000,246.93203,0.48169,0.45357,14.87776
0.24623,780.00000,246.93203,0.48169,0.45357,14.87754
0.24723,780.00000,255.72589,0.48170,0.45357,14.87731
0.24823,780.00000,255.72589,0.48171,0.45357,14.87708
0.24923,780.00000,282.44113,0.48171,0.45357,14.87685
0.25023,780.00000,282.44113,0.48172,0.45357,14.87662
0.25123,780.00000,282.44113,0.48173,0.45357,14.87638
0.25223,780.00000,294.68084,0.48174,0.45357,14.87614
0.25323,780.00000,294.68084,0.48175,0.45357,14.87590
0.25423,780.00000,317.17239,0.48175,0.45357,14.87565
0.25523,780.00000,317.17239,0.48176,0.45357,14.87540
0.25623,780.00000,346.83071,0.48177,0.45357,14.87515
0.25723,780.00000,346.83071,0.48178,0.45357,14.87489
0.25823,780.00000,352.27548,0.48179,0.45357,14.87462
0.25923,780.00000,352.27548,0.48180,0.45357,14.87435
0.26023,780.00000,352.27548,0.48180,0.45357,14.87408
0.26123,780.00000,353.52416,0.48181,0.45357,14.87380
0.26223,780.00000,353.52416,0.48182,0.45357,14.87351
0.26323,780.00000,382.77093,0.48183,0.45357,14.87322
0.26423,780.00000,382.77093,0.48184,0.45357,14.87292
0.26523,780.00000,395.24343,0.48185,0.45357,14.87261
0.26623,780.00000,395.24343,0.48186,0.45357,14.87230
0.26723,780.00000,399.82086,0.48187,0.45357,14.87197
0.26823,780.00000,399.82086,0.48188,0.45357,14.87164
0.26923,780.00000,407.81369,0.48189,0.45357,14.87129
0.27023,780.00000,407.81369,0.48191,0.45357,14.87094
0.27123,780.00000,430.50259,0.48192,0.45357,14.87057
0.27223,780.00000,440.21475,0.48193,0.45357,14.87019
0.27323,780.00000,440.21475,0.48194,0.45357,14.86980
0.27423,780.00000,457.25820,0.48196,0.45357,14.86939
0.27523,780.00000,457.25820,0.48197,0.45357,14.86897
0.27623,780.00000,466.52697,0.48198,0.45357,14.86854
0.27723,780.00000,466.52697,0.48200,0.45357,14.86809
0.27823,780.00000,467.49890,0.48201,0.45357,14.86762
0.27923,780.00000,467.49890,0.48203,0.45357,14.86713
0.28023,780.00000,467.49890,0.48205,0.45357,14.86662
0.28123,780.00000,473.91650,0.48206,0.45357,14.86610
0.28223,780.00000,473.91650,0.48208,0.45357,14.86555
0.28323,780.00000,491.56509,0.48210,0.45357,14.86499
0.28423,780.00000,491.56509,0.48212,0.45357,14.86440
0.28523,780.00000,501.17135,0.48214,0.45357,14.86378
0.28623,780.00000,521.25311,0.48216,0.45357,14.86315
0.28723,780.00000,521.25311,0.48218,0.45357,14.86249
0.28823,780.00000,539.09783,0.48220,0.45357,14.86180
0.28923,780.00000,548.65399,0.48223,0.45357,14.86108
0.29023,780.00000,548.65399,0.48225,0.45357,14.86034
0.29123,780.00000,551.35003,0.48227,0.45357,14.85956
0.29223,780.00000,551.35003,0.48230,0.45357,14.85876
0.29323,780.00000,555.78820,0.48233,0.45357,14.85793
0.29423,780.00000,555.78820,0.48236,0.45357,14.85706
0.29523,780.00000,555.78820,0.48239,0.45357,14.85617
0.29623,780.00000,557.51422,0.48242,0.45357,14.85524
0.29723,780.00000,568.09991,0.48245,0.45357,14.85428
0.29823,780.00000,568.09991,0.48248,0.45357,14.85329
0.29923,780.00000,570.62799,0.48251,0.45357,14.85225
0.30023,780.00000,575.01464,0.48255,0.45357,14.85118
0.30123,780.00000,575.01464,0.48258,0.45357,14.85008
0.30223,780.00000,576.49188,0.48262,0.45357,14.84893
0.30323,780.00000,576.49188,0.48266,0.45357,14.84775
0.30426,780.00000,576.49188,0.48270,0.45357,14.84652
0.30526,780.00000,594.82965,0.48274,0.45357,14.84526
0.30623,780.00000,596.80712,0.48278,0.45357,14.84396
0.30723,780.00000,596.80712,0.48283,0.45357,14.84261
0.30823,780.00000,599.59777,0.48287,0.45357,14.84122
0.30923,780.00000,599.59777,0.48292,0.45357,14.83979
0.31023,780.00000,599.59777,0.48297,0.45357,14.83831
0.31123,780.00000,599.59777,0.48302,0.45357,14.83679
0.31223,780.00000,602.41467,0.48307,0.45357,14.83522
0.31323,780.00000,610.19567,0.48312,0.45357,14.83361
0.31423,780.00000,610.19567,0.48317,0.45357,14.83195
0.31523,780.00000,611.02648,0.48323,0.45357,14.83024
0.31623,780.00000,613.11334,0.48329,0.45357,14.82848
0.31723,780.00000,613.11334,0.48334,0.45357,14.82668
0.31823,780.00000,639.77044,0.48340,0.45357,14.82483
0.31923,780.00000,639.77044,0.48347,0.45357,14.82292
0.32023,780.00000,639.77044,0.48353,0.45357,14.82097
0.32123,780.00000,639.77044,0.48360,0.45357,14.81897
0.32223,780.00000,639.77044,0.48366,0.45357,14.81692
0.32323,780.00000,649.49194,0.48373,0.45357,14.81481
0.32423,780.00000,649.49194,0.48380,0.45357,14.81266
0.32523,780.00000,649.49194,0.48387,0.45357,14.81045
0.32623,780.00000,649.96228,0.48395,0.45357,14.80820
0.32723,780.00000,651.37725,0.48402,0.45357,14.80589
0.32823,780.00000,651.37725,0.48410,0.45357,14.80352
0.32923,780.00000,651.37725,0.48418,0.45357,14.80111
0.33023,780.00000,655.65954,0.48426,0.45357,14.79864
0.33123,780.00000,661.45751,0.48434,0.45357,14.79613
0.33223,780.00000,661.45751,0.48443,0.45357,14.79356
0.33323,780.00000,661.45751,0.48451,0.45357,14.79093
0.33424,780.00000,663.41308,0.48460,0.45357,14.78826
0.33523,780.00000,663.41308,0.48469,0.45357,14.78553
0.33623,780.00000,663.41308,0.48478,0.45357,14.78275
0.33723,780.00000,663.41308,0.48487,0.45357,14.77992
0.33823,780.00000,664.88732,0.48497,0.45357,14.77703
0.33923,780.00000,673.87231,0.48506,0.45357,14.77410
0.34023,780.00000,673.87231,0.48516,0.45357,14.77111
0.34123,780.00000,679.99841,0.48526,0.45357,14.76807
0.34223,780.00000,687.81445,0.48536,0.45357,14.76498
0.34323,780.00000,679.99841,0.48547,0.45357,14.76183
0.34423,780.00000,687.81445,0.48557,0.45357,14.75864
0.34523,780.00000,687.81445,0.48568,0.45357,14.75541
0.34623,780.00000,687.81445,0.48579,0.45357,14.75212
0.34723,780.00000,687.81445,0.48590,0.45357,14.74878
0.34823,780.00000,687.81445,0.48601,0.45357,14.74540
0.34923,780.00000,687.81445,0.48612,0.45357,14.74198
0.35023,780.00000,687.81445,0.48624,0.45357,14.73851
0.35123,780.00000,687.81445,0.48635,0.45357,14.73499
0.35223,780.00000,687.81445,0.48647,0.45357,14.73142
0.35323,780.00000,687.81445,0.48659,0.45357,14.72782
0.35423,780.00000,692.05694,0.48671,0.45357,14.72416
0.35523,780.00000,693.12579,0.48683,0.45357,14.72047
0.35623,780.00000,694.73522,0.48696,0.45357,14.71673
0.35723,780.00000,693.12579,0.48708,0.45357,14.71296
0.35823,780.00000,693.12579,0.48721,0.45357,14.70914
0.35923,780.00000,696.89282,0.48733,0.45357,14.70528
0.36024,780.00000,697.97662,0.48746,0.45357,14.70139
0.36123,780.00000,697.97662,0.48759,0.45357,14.69746
0.36223,780.00000,697.97662,0.48773,0.45357,14.69348
0.36323,780.00000,697.97662,0.48786,0.45357,14.68948
0.36423,780.00000,698.51977,0.48799,0.45357,14.68543
0.36523,780.00000,698.51977,0.48813,0.45357,14.68135
0.36623,780.00000,698.51977,0.48827,0.45357,14.67723
0.36723,780.00000,698.51977,0.48840,0.45357,14.67307
0.36823,780.00000,698.51977,0.48854,0.45357,14.66888
0.36923,780.00000,699.60864,0.48868,0.45357,14.66466
0.37023,780.00000,707.32690,0.48883,0.45357,14.66040
0.37123,780.00000,709.56359,0.48897,0.45357,14.65611
0.37223,780.00000,709.56359,0.48911,0.45357,14.65179
0.37323,780.00000,716.35906,0.48926,0.45357,14.64744
0.37423,780.00000,716.35906,0.48941,0.45357,14.64305
0.37523,780.00000,709.56359,0.48955,0.45357,14.63864
0.37623,780.00000,709.56359,0.48970,0.45357,14.63420
0.37723,780.00000,714.64801,0.48985,0.45357,14.62974
0.37823,780.00000,714.64801,0.49000,0.45357,14.62524
0.37923,780.00000,714.64801,0.49015,0.45357,14.62073
0.38023,780.00000,714.64801,0.49031,0.45357,14.61618
0.38123,780.00000,714.64801,0.49046,0.45357,14.61161
0.38223,780.00000,710.12493,0.49061,0.45357,14.60702
0.38323,780.00000,714.64801,0.49077,0.45357,14.60241
0.38423,780.00000,714.64801,0.49092,0.45357,14.59778
0.38523,780.00000,714.64801,0.49108,0.45357,14.59312
0.38623,780.00000,714.64801,0.49124,0.45357,14.58844
0.38723,780.00000,714.64801,0.49140,0.45357,14.58374
0.38823,780.00000,717.50433,0.49156,0.45357,14.57903
0.38923,780.00000,718.07830,0.49171,0.45357,14.57429
0.39023,780.00000,718.07830,0.49188,0.45357,14.56954
0.39123,780.00000,718.07830,0.49204,0.45357,14.56477
0.39223,780.00000,718.07830,0.49220,0.45357,14.55998
0.39323,780.00000,718.07830,0.49236,0.45357,14.55518
0.39423,780.00000,719.22906,0.49252,0.45357,14.55036
0.39523,780.00000,719.22906,0.49269,0.45357,14.54552
0.39623,780.00000,719.22906,0.49285,0.45357,14.54066
0.39723,780.00000,718.07830,0.49302,0.45357,14.53579
0.39823,780.00000,719.22906,0.49318,0.45357,14.53091
0.39923,780.00000,719.80584,0.49335,0.45357,14.52602
0.40023,780.00000,720.96215,0.49352,0.45357,14.52111
0.40123,780.00000,722.70361,0.49368,0.45357,14.51619
0.40223,780.00000,722.70361,0.49385,0.45357,14.51125
0.40323,780.00000,726.79992,0.49402,0.45357,14.50631
0.40423,780.00000,726.21185,0.49419,0.45357,14.50135
0.40523,780.00000,726.79992,0.49436,0.45357,14.49639
0.40623,780.00000,726.79992,0.49453,0.45357,14.49141
0.40723,780.00000,726.79992,0.49470,0.45357,14.48643
0.40823,780.00000,726.79992,0.49487,0.45357,14.48143
0.40923,780.00000,726.79992,0.49504,0.45357,14.47643
0.41024,780.00000,726.21185,0.49521,0.45357,14.47142
0.41123,780.00000,726.79992,0.49538,0.45357,14.46640
0.41223,780.00000,726.79992,0.49555,0.45357,14.46137
0.41323,780.00000,726.21185,0.49573,0.45357,14.45634
0.41423,780.00000,726.21185,0.49590,0.45357,14.45130
0.41523,780.00000,726.21185,0.49607,0.45357,14.44625
0.41623,780.00000,726.21185,0.49625,0.45357,14.44120
0.41723,780.00000,726.21185,0.49642,0.45357,14.43615
0.41823,780.00000,726.21185,0.49659,0.45357,14.43109
0.41923,780.00000,729.75439,0.49677,0.45357,14.42602
0.42023,780.00000,731.53863,0.49694,0.45357,14.42095
0.42123,780.00000,731.53863,0.49712,0.45357,14.41588
0.42223,780.00000,732.73297,0.49729,0.45357,14.41081
0.42323,780.00000,732.73297,0.49747,0.45357,14.40573
0.42423,780.00000,734.53186,0.49764,0.45357,14.40066
0.42523,780.00000,734.53186,0.49782,0.45357,14.39558
0.42623,780.00000,736.94409,0.49800,0.45357,14.39049
0.42723,780.00000,734.53186,0.49817,0.45357,14.38541
0.42823,780.00000,734.53186,0.49835,0.45357,14.38033
0.42923,780.00000,736.33953,0.49852,0.45357,14.37525
0.43023,780.00000,740.59228,0.49870,0.45357,14.37017
0.43123,780.00000,740.59228,0.49888,0.45357,14.36509
0.43223,780.00000,740.59228,0.49905,0.45357,14.36001
0.43323,780.00000,740.59228,0.49923,0.45357,14.35494
0.43423,780.00000,740.59228,0.49941,0.45357,14.34986
0.43523,780.00000,736.33953,0.49958,0.45357,14.34480
0.43623,780.00000,735.73596,0.49976,0.45357,14.33973
0.43723,780.00000,736.33953,0.49993,0.45357,14.33467
0.43823,780.00000,736.33953,0.50011,0.45357,14.32961
0.43923,780.00000,736.33953,0.50029,0.45357,14.32456
0.44023,780.00000,736.33953,0.50046,0.45357,14.31951
0.44123,780.00000,736.33953,0.50064,0.45357,14.31446
0.44223,780.00000,736.33953,0.50082,0.45357,14.30942
0.44323,780.00000,739.37219,0.50099,0.45357,14.30438
0.44423,780.00000,739.37219,0.50117,0.45357,14.29935
0.44523,780.00000,739.37219,0.50135,0.45357,14.29433
0.44623,780.00000,739.37219,0.50152,0.45357,14.28931
0.44723,780.00000,743.04461,0.50170,0.45357,14.28431
0.44823,780.00000,743.66021,0.50187,0.45357,14.27931
0.44923,780.00000,746.13293,0.50205,0.45357,14.27432
0.45026,780.00000,743.66021,0.50222,0.45357,14.26934
0.45127,780.00000,743.66021,0.50240,0.45357,14.26437
0.45223,780.00000,743.66021,0.50257,0.45357,14.25941
0.45323,780.00000,743.66021,0.50275,0.45357,14.25446
0.45423,780.00000,739.37219,0.50292,0.45357,14.24952
0.45523,780.00000,743.66021,0.50310,0.45357,14.24460
0.45623,780.00000,746.75366,0.50327,0.45357,14.23968
0.45723,780.00000,746.75366,0.50344,0.45357,14.23478
0.45823,780.00000,746.75366,0.50362,0.45357,14.22989
0.45923,780.00000,743.66021,0.50379,0.45357,14.22501
0.46023,780.00000,740.59228,0.50396,0.45357,14.22015
0.46123,780.00000,740.59228,0.50413,0.45357,14.21529
0.46223,780.00000,740.59228,0.50430,0.45357,14.21045
