time(s),target rotor speed(rad/s),rotor speed(rad/s),motor output,equivalent output,battery voltage(V)
0.44419,790.00000,746.13293,0.50413,0.46109,14.49680
0.44519,790.00000,743.04461,0.50432,0.46109,14.49150
0.44619,790.00000,746.13293,0.50450,0.46109,14.48620
0.44719,790.00000,746.13293,0.50469,0.46109,14.48090
0.44819,790.00000,746.13293,0.50487,0.46109,14.47560
0.44919,790.00000,746.13293,0.50506,0.46109,14.47031
0.45019,790.00000,746.13293,0.50524,0.46109,14.46502
0.45120,790.00000,743.04461,0.50543,0.46109,14.45974
0.45222,790.00000,743.04461,0.50561,0.46109,14.45446
0.45319,790.00000,743.04461,0.50580,0.46109,14.44919
0.45419,790.00000,743.04461,0.50598,0.46109,14.44392
0.45519,790.00000,749.24700,0.50616,0.46109,14.43865
0.45619,790.00000,749.24700,0.50635,0.46109,14.43339
0.45719,790.00000,749.24700,0.50653,0.46109,14.42813
0.45819,790.00000,749.24700,0.50672,0.46109,14.42288
0.45919,790.00000,749.24700,0.50690,0.46109,14.41764
