time(s),target rotor speed(rad/s),rotor speed(rad/s),motor output,equivalent output,battery voltage(V)
16.51032,790,793.63208,0.58968,0.56625,12.44523
16.51132,790,793.63208,0.58966,0.56625,12.44561
16.51232,790,793.63208,0.58964,0.56625,12.44599
16.51332,790,793.63208,0.58962,0.56625,12.44638
16.51432,790,795.74279,0.5896,0.56625,12.44677
16.51532,790,793.63208,0.58958,0.56625,12.44715
16.51632,790,793.63208,0.58957,0.56625,12.44754
16.51732,790,790.13897,0.58955,0.56625,12.44793
16.51832,790,792.23114,0.58953,0.56625,12.44833
16.51932,790,788.05786,0.58951,0.56625,12.44872
16.52032,790,788.05786,0.58949,0.56625,12.44911
16.52132,790,788.05786,0.58947,0.56625,12.44951
16.52232,790,782.56134,0.58945,0.56625,12.44991
16.52332,790,788.05786,0.58944,0.56625,12.45031
16.52432,790,792.23114,0.58942,0.56625,12.45071
16.52532,790,781.19921,0.5894,0.56625,12.45111
16.52632,790,789.44403,0.58938,0.56625,12.45151
16.52732,790,789.44403,0.58936,0.56625,12.45191
16.52832,790,792.23114,0.58934,0.56625,12.45231
16.52932,790,792.23114,0.58932,0.56625,12.45271
16.53032,790,792.23114,0.5893,0.56625,12.45311
16.53132,790,792.23114,0.58928,0.56625,12.45351
16.53232,790,796.44885,0.58927,0.56625,12.4539
16.53332,790,802.86035,0.58925,0.56625,12.4543
16.53432,790,796.44885,0.58923,0.56625,12.45469
16.53532,790,792.23114,0.58921,0.56625,12.45509
16.53632,790,792.23114,0.58919,0.56625,12.45548
16.53732,790,792.93103,0.58917,0.56625,12.45588
16.53832,790,792.93103,0.58915,0.56625,12.45627
16.53932,790,792.93103,0.58914,0.56625,12.45665
16.54032,790,791.53253,0.58912,0.56625,12.45704
16.54133,790,791.53253,0.5891,0.56625,12.45742
16.54235,790,791.53253,0.58908,0.56625,12.4578
16.54332,790,791.53253,0.58906,0.56625,12.45818
16.54432,790,787.36657,0.58905,0.56625,12.45855
16.54532,790,787.36657,0.58903,0.56625,12.45892
16.54632,790,787.36657,0.58901,0.56625,12.45929
16.54732,790,790.13897,0.58899,0.56625,12.45965
16.54832,790,790.13897,0.58898,0.56625,12.46002
16.54932,790,790.13897,0.58896,0.56625,12.46038
16.55032,790,790.13897,0.58894,0.56625,12.46073
16.55132,790,790.13897,0.58893,0.56625,12.46109
16.55232,790,790.13897,0.58891,0.56625,12.46144
16.55332,790,790.13897,0.58889,0.56625,12.46179
16.55432,790,790.13897,0.58888,0.56625,12.46213
16.55532,790,795.74279,0.58886,0.56625,12.46247
16.55632,790,795.74279,0.58884,0.56625,12.4628
16.55732,790,795.74279,0.58883,0.56625,12.46313
16.55832,790,795.74279,0.58881,0.56625,12.46345
16.55932,790,797.8648,0.5888,0.56625,12.46377
16.56032,790,795.74279,0.58878,0.56625,12.46408
16.56132,790,795.74279,0.58877,0.56625,12.46439
16.56232,790,795.74279,0.58876,0.56625,12.46469
16.56332,790,795.74279,0.58874,0.56625,12.46499
16.56432,790,795.74279,0.58873,0.56625,12.46529
16.56532,790,795.74279,0.58871,0.56625,12.46557
16.56632,790,792.93103,0.5887,0.56625,12.46586
16.56732,790,790.83514,0.58869,0.56625,12.46613
16.56832,790,790.83514,0.58867,0.56625,12.4664
16.56932,790,790.83514,0.58866,0.56625,12.46666
16.57032,790,790.83514,0.58865,0.56625,12.46692
16.57132,790,790.83514,0.58864,0.56625,12.46717
16.57232,790,790.83514,0.58863,0.56625,12.46742
16.57332,790,793.63208,0.58862,0.56625,12.46766
16.57432,790,794.33441,0.5886,0.56625,12.46789
16.57532,790,793.63208,0.58859,0.56625,12.46812
16.57632,790,788.75036,0.58858,0.56625,12.46834
16.57732,790,793.63208,0.58857,0.56625,12.46855
16.57832,790,793.63208,0.58856,0.56625,12.46876
16.57932,790,793.63208,0.58855,0.56625,12.46895
16.58032,790,793.63208,0.58855,0.56625,12.46915
16.58132,790,792.93103,0.58854,0.56625,12.46933
16.58232,790,789.44403,0.58853,0.56625,12.4695
16.58332,790,789.44403,0.58852,0.56625,12.46967
16.58432,790,789.44403,0.58851,0.56625,12.46983
16.58532,790,789.44403,0.58851,0.56625,12.46999
16.58632,790,792.23114,0.5885,0.56625,12.47013
16.58732,790,792.23114,0.58849,0.56625,12.47027
16.58832,790,792.23114,0.58849,0.56625,12.4704
16.58932,790,789.44403,0.58848,0.56625,12.47053
16.59032,790,789.44403,0.58847,0.56625,12.47065
16.59132,790,789.44403,0.58847,0.56625,12.47076
16.59232,790,789.44403,0.58846,0.56625,12.47086
16.59332,790,792.23114,0.58846,0.56625,12.47096
16.59432,790,792.93103,0.58846,0.56625,12.47105
16.59532,790,792.93103,0.58845,0.56625,12.47113
16.59632,790,792.93103,0.58845,0.56625,12.4712
16.59732,790,789.44403,0.58844,0.56625,12.47127
16.59832,790,789.44403,0.58844,0.56625,12.47134
16.59932,790,789.44403,0.58844,0.56625,12.47139
16.60032,790,789.44403,0.58844,0.56625,12.47144
16.60132,790,792.23114,0.58843,0.56625,12.47148
16.60232,790,789.44403,0.58843,0.56625,12.47152
16.60332,790,792.23114,0.58843,0.56625,12.47155
16.60432,790,792.23114,0.58843,0.56625,12.47158
16.60532,790,789.44403,0.58843,0.56625,12.47159
16.60632,790,789.44403,0.58843,0.56625,12.47161
16.60732,790,784.61352,0.58843,0.56625,12.47161
16.60832,790,789.44403,0.58843,0.56625,12.47161
16.60932,790,790.13897,0.58843,0.56625,12.47161
16.61032,790,789.44403,0.58843,0.56625,12.4716
16.61132,790,790.13897,0.58843,0.56625,12.47158
16.61232,790,790.13897,0.58843,0.56625,12.47156
16.61332,790,784.61352,0.58843,0.56625,12.47153
16.61432,790,784.61352,0.58843,0.56625,12.4715
16.61532,790,782.56134,0.58844,0.56625,12.47146
16.61632,790,784.61352,0.58844,0.56625,12.47142
16.61732,790,790.13897,0.58844,0.56625,12.47137
16.61832,790,790.13897,0.58844,0.56625,12.47132
16.61932,790,790.13897,0.58845,0.56625,12.47126
16.62032,790,782.56134,0.58845,0.56625,12.4712
16.62132,790,782.56134,0.58845,0.56625,12.47114
16.62232,790,794.33441,0.58845,0.56625,12.47107
16.62332,790,786.67651,0.58846,0.56625,12.471
16.62432,790,794.33441,0.58846,0.56625,12.47093
16.62532,790,794.33441,0.58846,0.56625,12.47085
16.62632,790,794.33441,0.58847,0.56625,12.47077
16.62732,790,794.33441,0.58847,0.56625,12.47069
16.62832,790,794.33441,0.58848,0.56625,12.4706
16.62932,790,792.93103,0.58848,0.56625,12.47051
16.63032,790,792.93103,0.58848,0.56625,12.47042
16.63132,790,794.33441,0.58849,0.56625,12.47032
16.63232,790,792.93103,0.58849,0.56625,12.47023
16.63332,790,792.93103,0.5885,0.56625,12.47012
16.63432,790,792.93103,0.5885,0.56625,12.47002
16.63532,790,792.93103,0.58851,0.56625,12.46991
16.63632,790,792.93103,0.58851,0.56625,12.4698
16.63732,790,788.75036,0.58852,0.56625,12.46969
16.63832,790,792.93103,0.58853,0.56625,12.46957
16.63932,790,792.93103,0.58853,0.56625,12.46945
16.64032,790,792.93103,0.58854,0.56625,12.46933
16.64132,790,786.67651,0.58854,0.56625,12.46921
16.64232,790,786.67651,0.58855,0.56625,12.46909
16.64332,790,788.05786,0.58855,0.56625,12.46897
16.64432,790,788.05786,0.58856,0.56625,12.46885
16.64532,790,788.05786,0.58856,0.56625,12.46873
16.64632,790,788.05786,0.58857,0.56625,12.4686
16.64732,790,789.44403,0.58858,0.56625,12.46848
16.64832,790,789.44403,0.58858,0.56625,12.46836
16.64932,790,789.44403,0.58859,0.56625,12.46823
16.65032,790,788.05786,0.58859,0.56625,12.46811
16.65132,790,789.44403,0.5886,0.56625,12.46798
16.65232,790,789.44403,0.58861,0.56625,12.46785
16.65332,790,789.44403,0.58861,0.56625,12.46773
16.65432,790,789.44403,0.58862,0.56625,12.4676
16.65532,790,789.44403,0.58862,0.56625,12.46748
16.65632,790,789.44403,0.58863,0.56625,12.46736
16.65732,790,789.44403,0.58864,0.56625,12.46724
16.65832,790,787.36657,0.58864,0.56625,12.46712
16.65932,790,787.36657,0.58865,0.56625,12.467
16.66032,790,793.63208,0.58865,0.56625,12.46688
16.66132,790,793.63208,0.58866,0.56625,12.46677
16.66232,790,793.63208,0.58866,0.56625,12.46665
16.66332,790,789.44403,0.58867,0.56625,12.46654
16.66432,790,789.44403,0.58867,0.56625,12.46642
16.66532,790,793.63208,0.58868,0.56625,12.46631
16.66632,790,793.63208,0.58868,0.56625,12.4662
16.66732,790,793.63208,0.58869,0.56625,12.46609
16.66832,790,795.03796,0.58869,0.56625,12.46598
16.66932,790,795.74279,0.5887,0.56625,12.46588
16.67032,790,795.74279,0.5887,0.56625,12.46578
16.67132,790,795.03796,0.58871,0.56625,12.46569
16.67232,790,793.63208,0.58871,0.56625,12.4656
16.67332,790,795.03796,0.58872,0.56625,12.4655
16.67432,790,795.03796,0.58872,0.56625,12.46542
16.67532,790,795.03796,0.58873,0.56625,12.46533
16.67632,790,792.93103,0.58873,0.56625,12.46525
16.67732,790,792.93103,0.58873,0.56625,12.46517
16.67832,790,792.93103,0.58874,0.56625,12.46509
16.67932,790,790.83514,0.58874,0.56625,12.46502
16.68032,790,790.13897,0.58874,0.56625,12.46496
16.68132,790,790.13897,0.58875,0.56625,12.4649
16.68232,790,790.13897,0.58875,0.56625,12.46484
16.68332,790,790.13897,0.58875,0.56625,12.46479
16.68432,790,790.13897,0.58875,0.56625,12.46474
16.68532,790,790.13897,0.58875,0.56625,12.4647
16.68632,790,790.13897,0.58876,0.56625,12.46467
16.68734,790,790.13897,0.58876,0.56625,12.46463
16.68835,790,784.61352,0.58876,0.56625,12.4646
16.68932,790,784.61352,0.58876,0.56625,12.46458
16.69032,790,784.61352,0.58876,0.56625,12.46457
16.69132,790,784.61352,0.58876,0.56625,12.46456
16.69232,790,781.87969,0.58876,0.56625,12.46455
16.69332,790,784.61352,0.58876,0.56625,12.46456
16.69432,790,784.61352,0.58876,0.56625,12.46457
16.69532,790,784.61352,0.58876,0.56625,12.46459
16.69632,790,785.98767,0.58876,0.56625,12.46461
16.69732,790,790.83514,0.58876,0.56625,12.46464
16.69832,790,792.93103,0.58876,0.56625,12.46468
16.69932,790,793.63208,0.58875,0.56625,12.46472
16.70032,790,792.93103,0.58875,0.56625,12.46476
16.70132,790,793.63208,0.58875,0.56625,12.46481
16.70232,790,793.63208,0.58875,0.56625,12.46487
16.70332,790,792.93103,0.58874,0.56625,12.46494
16.70432,790,792.93103,0.58874,0.56625,12.465
16.70532,790,790.83514,0.58874,0.56625,12.46508
16.70632,790,792.93103,0.58873,0.56625,12.46516
16.70732,790,793.63208,0.58873,0.56625,12.46524
16.70832,790,792.93103,0.58873,0.56625,12.46533
16.70932,790,793.63208,0.58872,0.56625,12.46543
16.71032,790,793.63208,0.58872,0.56625,12.46553
16.71132,790,792.93103,0.58871,0.56625,12.46564
16.71232,790,792.93103,0.58871,0.56625,12.46575
16.71332,790,790.13897,0.5887,0.56625,12.46586
16.71432,790,790.13897,0.58869,0.56625,12.46598
16.71532,790,790.13897,0.58869,0.56625,12.46611
16.71632,790,790.13897,0.58868,0.56625,12.46623
16.71732,790,790.13897,0.58868,0.56625,12.46636
16.71832,790,790.13897,0.58867,0.56625,12.4665
16.71932,790,789.44403,0.58866,0.56625,12.46663
16.72032,790,789.44403,0.58866,0.56625,12.46677
16.72132,790,789.44403,0.58865,0.56625,12.46691
16.72232,790,789.44403,0.58864,0.56625,12.46705
16.72332,790,789.44403,0.58864,0.56625,12.4672
16.72432,790,787.36657,0.58863,0.56625,12.46735
16.72532,790,787.36657,0.58862,0.56625,12.4675
16.72632,790,787.36657,0.58862,0.56625,12.46765
16.72732,790,789.44403,0.58861,0.56625,12.46781
16.72832,790,790.83514,0.5886,0.56625,12.46796
16.72932,790,791.53253,0.58859,0.56625,12.46813
16.73032,790,791.53253,0.58859,0.56625,12.46829
16.73132,790,791.53253,0.58858,0.56625,12.46846
16.73232,790,791.53253,0.58857,0.56625,12.46863
16.73332,790,792.93103,0.58856,0.56625,12.4688
16.73432,790,792.93103,0.58855,0.56625,12.46898
16.73532,790,791.53253,0.58854,0.56625,12.46916
16.73632,790,791.53253,0.58854,0.56625,12.46935
16.73732,790,791.53253,0.58853,0.56625,12.46954
16.73832,790,791.53253,0.58852,0.56625,12.46973
16.73932,790,791.53253,0.58851,0.56625,12.46993
16.74032,790,792.93103,0.5885,0.56625,12.47013
16.74132,790,792.93103,0.58849,0.56625,12.47034
16.74232,790,792.93103,0.58848,0.56625,12.47056
16.74332,790,792.93103,0.58847,0.56625,12.47077
16.74432,790,792.93103,0.58846,0.56625,12.471
16.74532,790,792.93103,0.58845,0.56625,12.47122
16.74632,790,792.93103,0.58844,0.56625,12.47146
16.74732,790,792.93103,0.58842,0.56625,12.47169
16.74832,790,792.93103,0.58841,0.56625,12.47193
16.74932,790,792.93103,0.5884,0.56625,12.47217
16.75032,790,791.53253,0.58839,0.56625,12.47242
16.75132,790,789.44403,0.58838,0.56625,12.47267
16.75232,790,789.44403,0.58837,0.56625,12.47292
16.75332,790,788.75036,0.58836,0.56625,12.47317
16.75432,790,788.75036,0.58834,0.56625,12.47343
16.75532,790,791.53253,0.58833,0.56625,12.4737
16.75632,790,788.75036,0.58832,0.56625,12.47396
16.75732,790,788.75036,0.58831,0.56625,12.47423
16.75832,790,788.75036,0.58829,0.56625,12.4745
16.75932,790,788.05786,0.58828,0.56625,12.47478
16.76032,790,788.05786,0.58827,0.56625,12.47506
16.76132,790,786.67651,0.58825,0.56625,12.47534
16.76232,790,785.29998,0.58824,0.56625,12.47562
16.76332,790,785.29998,0.58823,0.56625,12.47591
16.76432,790,791.53253,0.58821,0.56625,12.4762
16.76532,790,785.29998,0.5882,0.56625,12.47649
16.76632,790,782.56134,0.58818,0.56625,12.47679
16.76732,790,785.29998,0.58817,0.56625,12.47708
16.76832,790,785.29998,0.58816,0.56625,12.47739
16.76932,790,782.56134,0.58814,0.56625,12.47769
16.77032,790,782.56134,0.58813,0.56625,12.478
16.77132,790,782.56134,0.58811,0.56625,12.47831
16.77232,790,785.98767,0.5881,0.56625,12.47862
16.77332,790,788.05786,0.58808,0.56625,12.47893
16.77432,790,788.05786,0.58807,0.56625,12.47925
16.77532,790,785.98767,0.58805,0.56625,12.47957
16.77632,790,785.98767,0.58804,0.56625,12.47989
16.77732,790,788.05786,0.58802,0.56625,12.48022
16.77832,790,788.05786,0.58801,0.56625,12.48054
16.77932,790,797.15625,0.58799,0.56625,12.48087
16.78032,790,797.15625,0.58798,0.56625,12.4812
16.78132,790,797.15625,0.58796,0.56625,12.48154
16.78232,790,792.23114,0.58794,0.56625,12.48188
16.78332,790,792.23114,0.58793,0.56625,12.48221
16.78432,790,792.23114,0.58791,0.56625,12.48255
16.78532,790,792.23114,0.5879,0.56625,12.4829
16.78632,790,791.53253,0.58788,0.56625,12.48324
16.78732,790,792.23114,0.58786,0.56625,12.48359
16.78832,790,791.53253,0.58785,0.56625,12.48393
16.78932,790,791.53253,0.58783,0.56625,12.48428
16.79032,790,790.83514,0.58782,0.56625,12.48463
16.79132,790,790.83514,0.5878,0.56625,12.48497
16.79232,790,790.83514,0.58778,0.56625,12.48532
16.79332,790,790.83514,0.58777,0.56625,12.48567
16.79431,790,787.36657,0.58775,0.56625,12.48602
16.79532,790,790.83514,0.58773,0.56625,12.48637
16.79632,790,787.36657,0.58772,0.56625,12.48671
16.79732,790,786.67651,0.5877,0.56625,12.48706
16.79832,790,786.67651,0.58768,0.56625,12.48741
16.79932,790,787.36657,0.58767,0.56625,12.48776
16.80032,790,787.36657,0.58765,0.56625,12.4881
16.80132,790,787.36657,0.58764,0.56625,12.48845
16.80232,790,788.05786,0.58762,0.56625,12.4888
16.80332,790,788.05786,0.5876,0.56625,12.48915
16.80431,790,788.05786,0.58759,0.56625,12.48949
16.80532,790,790.13897,0.58757,0.56625,12.48984
16.80632,790,788.05786,0.58755,0.56625,12.49019
16.80732,790,789.44403,0.58754,0.56625,12.49054
16.80832,790,789.44403,0.58752,0.56625,12.49088
16.80932,790,790.13897,0.5875,0.56625,12.49123
16.81032,790,790.13897,0.58749,0.56625,12.49157
16.81132,790,789.44403,0.58747,0.56625,12.49191
16.81232,790,789.44403,0.58746,0.56625,12.49224
16.81332,790,789.44403,0.58744,0.56625,12.49258
16.81431,790,793.63208,0.58743,0.56625,12.49291
16.81532,790,791.53253,0.58741,0.56625,12.49325
16.81632,790,791.53253,0.58739,0.56625,12.49358
16.81732,790,791.53253,0.58738,0.56625,12.49391
16.81832,790,791.53253,0.58736,0.56625,12.49424
16.81932,790,793.63208,0.58735,0.56625,12.49456
16.82033,790,791.53253,0.58733,0.56625,12.49488
16.82132,790,791.53253,0.58732,0.56625,12.4952
16.82232,790,791.53253,0.5873,0.56625,12.49552
16.82332,790,791.53253,0.58729,0.56625,12.49583
16.82431,790,791.53253,0.58727,0.56625,12.49614
16.82532,790,791.53253,0.58726,0.56625,12.49645
16.82632,790,791.53253,0.58725,0.56625,12.49675
16.82732,790,791.53253,0.58723,0.56625,12.49705
16.82831,790,786.67651,0.58722,0.56625,12.49734
16.82932,790,791.53253,0.5872,0.56625,12.49763
16.83032,790,786.67651,0.58719,0.56625,12.49792
16.83132,790,787.36657,0.58718,0.56625,12.4982
16.83231,790,787.36657,0.58716,0.56625,12.49848
16.83332,790,787.36657,0.58715,0.56625,12.49876
16.83435,790,787.36657,0.58714,0.56625,12.49903
16.83533,790,792.93103,0.58713,0.56625,12.4993
16.83632,790,792.93103,0.58711,0.56625,12.49956
16.83732,790,792.93103,0.5871,0.56625,12.49983
16.83832,790,787.36657,0.58709,0.56625,12.50009
16.83932,790,787.36657,0.58708,0.56625,12.50034
16.84032,790,787.36657,0.58706,0.56625,12.50059
16.84132,790,787.36657,0.58705,0.56625,12.50084
16.84231,790,787.36657,0.58704,0.56625,12.50109
16.84332,790,787.36657,0.58703,0.56625,12.50133
16.84432,790,781.87969,0.58702,0.56625,12.50157
16.84532,790,780.51989,0.58701,0.56625,12.50181
16.84632,790,780.51989,0.587,0.56625,12.50204
16.84732,790,780.51989,0.58699,0.56625,12.50227
16.84832,790,781.87969,0.58698,0.56625,12.50249
16.84931,790,787.36657,0.58697,0.56625,12.50271
16.85032,790,787.36657,0.58696,0.56625,12.50292
16.85132,790,790.13897,0.58695,0.56625,12.50313
16.85231,790,792.93103,0.58694,0.56625,12.50333
16.85332,790,792.93103,0.58693,0.56625,12.50353
16.85432,790,790.13897,0.58692,0.56625,12.50373
16.85532,790,792.93103,0.58691,0.56625,12.50392
16.85632,790,792.93103,0.5869,0.56625,12.5041
16.85732,790,792.93103,0.58689,0.56625,12.50428
16.85832,790,792.93103,0.58688,0.56625,12.50445
16.85932,790,792.93103,0.58688,0.56625,12.50462
16.86033,790,790.13897,0.58687,0.56625,12.50478
16.86132,790,788.05786,0.58686,0.56625,12.50494
16.86231,790,785.29998,0.58685,0.56625,12.5051
16.86331,790,785.29998,0.58685,0.56625,12.50525
16.86432,790,785.29998,0.58684,0.56625,12.50539
16.86532,790,788.05786,0.58683,0.56625,12.50553
16.86632,790,788.05786,0.58683,0.56625,12.50567
16.86732,790,788.05786,0.58682,0.56625,12.5058
16.86832,790,788.75036,0.58681,0.56625,12.50592
16.86932,790,791.53253,0.58681,0.56625,12.50605
16.87032,790,791.53253,0.5868,0.56625,12.50616
16.87132,790,791.53253,0.5868,0.56625,12.50628
16.87232,790,791.53253,0.58679,0.56625,12.50639
16.87332,790,791.53253,0.58679,0.56625,12.50649
16.87431,790,791.53253,0.58678,0.56625,12.50659
16.87532,790,788.75036,0.58678,0.56625,12.50669
16.87632,790,788.75036,0.58677,0.56625,12.50678
16.87732,790,790.83514,0.58677,0.56625,12.50687
16.87832,790,790.83514,0.58677,0.56625,12.50695
16.87932,790,788.75036,0.58676,0.56625,12.50704
16.88033,790,785.98767,0.58676,0.56625,12.50712
16.88132,790,785.98767,0.58675,0.56625,12.50719
16.88232,790,785.98767,0.58675,0.56625,12.50727
16.88332,790,785.29998,0.58675,0.56625,12.50734
16.88431,790,785.29998,0.58674,0.56625,12.50742
16.88532,790,788.75036,0.58674,0.56625,12.50749
16.88632,790,790.83514,0.58674,0.56625,12.50755
16.88732,790,790.83514,0.58673,0.56625,12.50762
16.88832,790,784.61352,0.58673,0.56625,12.50768
16.88932,790,784.61352,0.58673,0.56625,12.50774
16.89032,790,784.61352,0.58673,0.56625,12.50781
16.89132,790,784.61352,0.58672,0.56625,12.50787
16.89232,790,789.44403,0.58672,0.56625,12.50793
16.89332,790,789.44403,0.58672,0.56625,12.508
16.89431,790,789.44403,0.58671,0.56625,12.50806
16.89532,790,789.44403,0.58671,0.56625,12.50812
16.89632,790,789.44403,0.58671,0.56625,12.50819
16.89732,790,788.75036,0.58671,0.56625,12.50825
16.89832,790,788.75036,0.5867,0.56625,12.50831
16.89932,790,789.44403,0.5867,0.56625,12.50837
16.90033,790,789.44403,0.5867,0.56625,12.50844
16.90132,790,789.44403,0.58669,0.56625,12.5085
16.90232,790,789.44403,0.58669,0.56625,12.50856
16.90332,790,789.44403,0.58669,0.56625,12.50862
16.90431,790,789.44403,0.58668,0.56625,12.50868
16.90532,790,788.75036,0.58668,0.56625,12.50874
16.90632,790,788.75036,0.58668,0.56625,12.50881
16.90732,790,791.53253,0.58668,0.56625,12.50887
16.90832,790,791.53253,0.58667,0.56625,12.50893
16.90932,790,791.53253,0.58667,0.56625,12.50899
16.91032,790,791.53253,0.58667,0.56625,12.50905
16.91132,790,793.63208,0.58666,0.56625,12.50911
16.91231,790,793.63208,0.58666,0.56625,12.50917
16.91332,790,793.63208,0.58666,0.56625,12.50923
16.91431,790,793.63208,0.58666,0.56625,12.50929
16.91532,790,793.63208,0.58665,0.56625,12.50935
16.91632,790,784.61352,0.58665,0.56625,12.50941
16.91732,790,784.61352,0.58665,0.56625,12.50947
16.91832,790,779.16485,0.58664,0.56625,12.50953
16.91932,790,779.16485,0.58664,0.56625,12.50959
16.92033,790,784.61352,0.58664,0.56625,12.50965
16.92132,790,778.48907,0.58664,0.56625,12.50971
16.92232,790,778.48907,0.58663,0.56625,12.50976
16.92332,790,778.48907,0.58663,0.56625,12.50982
16.92432,790,780.51989,0.58663,0.56625,12.50988
16.92532,790,789.44403,0.58663,0.56625,12.50994
16.92632,790,780.51989,0.58662,0.56625,12.51
16.92732,790,789.44403,0.58662,0.56625,12.51006
16.92831,790,789.44403,0.58662,0.56625,12.51011
16.92932,790,789.44403,0.58661,0.56625,12.51017
16.93032,790,789.44403,0.58661,0.56625,12.51023
16.93132,790,789.44403,0.58661,0.56625,12.51028
16.93232,790,789.44403,0.58661,0.56625,12.51034
16.93332,790,789.44403,0.5866,0.56625,12.5104
16.93432,790,788.05786,0.5866,0.56625,12.51046
16.93532,790,788.05786,0.5866,0.56625,12.51052
16.93632,790,788.05786,0.5866,0.56625,12.51058
16.93732,790,788.05786,0.58659,0.56625,12.51065
16.93832,790,788.05786,0.58659,0.56625,12.51071
16.93932,790,788.05786,0.58659,0.56625,12.51078
16.94033,790,788.05786,0.58658,0.56625,12.51085
16.94132,790,788.05786,0.58658,0.56625,12.51092
16.94231,790,786.67651,0.58658,0.56625,12.511
16.94332,790,785.29998,0.58657,0.56625,12.51107
16.94432,790,786.67651,0.58657,0.56625,12.51115
16.94532,790,788.05786,0.58657,0.56625,12.51123
16.94632,790,788.05786,0.58656,0.56625,12.5113
16.94732,790,791.53253,0.58656,0.56625,12.51139
16.94832,790,791.53253,0.58655,0.56625,12.51147
16.94932,790,788.05786,0.58655,0.56625,12.51155
16.95032,790,788.05786,0.58655,0.56625,12.51164
16.95132,790,788.05786,0.58654,0.56625,12.51173
16.95232,790,788.05786,0.58654,0.56625,12.51181
16.95332,790,788.05786,0.58653,0.56625,12.5119
16.95432,790,788.05786,0.58653,0.56625,12.512
16.95532,790,788.05786,0.58653,0.56625,12.51209
16.95632,790,791.53253,0.58652,0.56625,12.51218
16.95732,790,784.61352,0.58652,0.56625,12.51228
16.95832,790,784.61352,0.58651,0.56625,12.51238
16.95932,790,784.61352,0.58651,0.56625,12.51249
16.96033,790,788.75036,0.5865,0.56625,12.51259
16.96132,790,784.61352,0.5865,0.56625,12.5127
16.96232,790,784.61352,0.58649,0.56625,12.51282
16.96332,790,787.36657,0.58649,0.56625,12.51293
16.96432,790,787.36657,0.58648,0.56625,12.51305
16.96532,790,787.36657,0.58647,0.56625,12.51317
16.96632,790,788.75036,0.58647,0.56625,12.51329
16.96732,790,788.75036,0.58646,0.56625,12.51342
16.96832,790,788.75036,0.58646,0.56625,12.51355
16.96932,790,794.33441,0.58645,0.56625,12.51368
16.97032,790,790.83514,0.58644,0.56625,12.51381
16.97132,790,790.83514,0.58644,0.56625,12.51395
16.97232,790,790.83514,0.58643,0.56625,12.51409
16.97332,790,794.33441,0.58642,0.56625,12.51423
16.97432,790,794.33441,0.58642,0.56625,12.51438
16.97532,790,790.83514,0.58641,0.56625,12.51453
16.97632,790,790.83514,0.5864,0.56625,12.51468
16.97732,790,788.75036,0.5864,0.56625,12.51483
16.97831,790,788.75036,0.58639,0.56625,12.51499
16.97932,790,788.75036,0.58638,0.56625,12.51515
16.98033,790,788.75036,0.58637,0.56625,12.51531
16.98135,790,788.75036,0.58637,0.56625,12.51548
16.98232,790,785.29998,0.58636,0.56625,12.51564
16.98332,790,788.75036,0.58635,0.56625,12.51581
16.98431,790,788.75036,0.58634,0.56625,12.51599
16.98532,790,788.75036,0.58633,0.56625,12.51616
16.98632,790,789.44403,0.58633,0.56625,12.51634
16.98732,790,789.44403,0.58632,0.56625,12.51652
16.98832,790,789.44403,0.58631,0.56625,12.5167
16.98932,790,789.44403,0.5863,0.56625,12.51688
16.99032,790,789.44403,0.58629,0.56625,12.51707
16.99132,790,789.44403,0.58628,0.56625,12.51725
16.99232,790,789.44403,0.58627,0.56625,12.51744
16.99332,790,792.23114,0.58627,0.56625,12.51763
16.99431,790,790.83514,0.58626,0.56625,12.51782
16.99532,790,790.83514,0.58625,0.56625,12.51801
16.99632,790,790.83514,0.58624,0.56625,12.51819
16.99732,790,790.83514,0.58623,0.56625,12.51838
16.99832,790,788.05786,0.58622,0.56625,12.51857
16.99932,790,790.83514,0.58621,0.56625,12.51876
17.00033,790,791.53253,0.5862,0.56625,12.51895
17.00132,790,790.83514,0.58619,0.56625,12.51914
17.00231,790,790.83514,0.58619,0.56625,12.51933
17.00332,790,791.53253,0.58618,0.56625,12.51952
17.00432,790,791.53253,0.58617,0.56625,12.51971
17.00532,790,790.83514,0.58616,0.56625,12.5199
17.00632,790,788.05786,0.58615,0.56625,12.5201
17.00732,790,791.53253,0.58614,0.56625,12.52029
17.00832,790,791.53253,0.58613,0.56625,12.52048
17.00931,790,792.23114,0.58612,0.56625,12.52067
17.01032,790,792.93103,0.58611,0.56625,12.52086
17.01132,790,792.93103,0.58611,0.56625,12.52105
17.01231,790,792.93103,0.5861,0.56625,12.52124
17.01332,790,792.93103,0.58609,0.56625,12.52144
17.01432,790,792.23114,0.58608,0.56625,12.52163
17.01532,790,785.98767,0.58607,0.56625,12.52182
17.01632,790,792.93103,0.58606,0.56625,12.52202
17.01732,790,792.93103,0.58605,0.56625,12.52221
17.01832,790,792.93103,0.58604,0.56625,12.52241
17.01931,790,792.93103,0.58603,0.56625,12.5226
17.02032,790,793.63208,0.58602,0.56625,12.52279
17.02132,790,792.93103,0.58601,0.56625,12.52298
17.02232,790,790.13897,0.58601,0.56625,12.52318
17.02332,790,785.98767,0.586,0.56625,12.52337
17.02432,790,790.13897,0.58599,0.56625,12.52356
17.02532,790,790.13897,0.58598,0.56625,12.52376
17.02632,790,790.83514,0.58597,0.56625,12.52395
