time,target gyro x,target gyro y,target gyro z,gyro x,gyro y,gyro z,target angle x,target angle y,target angle z,angle x,angle y,angle z,target vel z,vel z,target pos z,pos z,desire thrust,desire rotor speed,rotor speed,motor_output,bettery voltage,height,thrust,K_T,acc_z_d,acc_z_com
53.67100,0.58972,0.52389,0.27940,-0.24469,0.08289,0.06692,-0.03529,0.00834,0.01299,-0.01472,-0.04262,-0.04138,0.01155,-0.02612,-0.65000,-0.65770,-4.32980,814.78057,831.87939,0.63442,11.92558,0.65810,-0.40981,6.52209,9.68134,9.27153
53.67200,0.58972,0.52389,0.27940,-0.24469,0.08289,0.06692,-0.03529,0.00834,0.01299,-0.01472,-0.04262,-0.04138,0.01155,-0.02612,-0.65000,-0.65770,-4.32980,814.78057,831.87939,0.63442,11.92596,0.65810,-0.40978,6.52209,9.68134,9.27156
53.67300,0.58972,0.52389,0.27940,-0.24467,0.08432,0.07072,-0.03529,0.00834,0.01299,-0.01472,-0.04262,-0.04138,0.01155,-0.02612,-0.65000,-0.65770,-4.32983,814.78314,831.87939,0.63438,11.92635,0.65810,-0.40975,6.52209,9.68134,9.27159
53.67399,0.58972,0.52389,0.27940,-0.24467,0.08432,0.07072,-0.03529,0.00834,0.01299,-0.01472,-0.04262,-0.04138,0.01155,-0.02612,-0.65000,-0.65770,-4.32983,814.78314,830.34033,0.63438,11.92674,0.65810,-0.40970,6.52209,9.68134,9.27163
53.67499,1.57079,1.57079,0.31273,-0.23794,0.08689,0.07559,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.62688,745.71569,831.87939,0.56755,11.92714,0.65810,-0.41267,6.52209,8.17902,7.76635
53.67599,1.57079,1.57079,0.31273,-0.23794,0.08689,0.07559,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.62688,745.71569,839.66131,0.56755,11.92754,0.65810,-0.41554,6.52209,8.17902,7.76347
53.67699,1.57079,1.57079,0.31273,-0.23475,0.09463,0.08410,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.62420,745.43981,839.66131,0.56724,11.92796,0.65810,-0.41841,6.52209,8.17902,7.76060
53.67800,1.57079,1.57079,0.31273,-0.23475,0.09463,0.08410,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.62420,745.43981,1438.45812,0.56724,11.92838,0.65810,-0.42144,6.52209,8.17902,7.75757
53.67900,1.57079,1.57079,0.31273,-0.23734,0.09902,0.09076,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.62137,745.14904,1438.45812,0.56692,11.92880,0.65810,-0.42446,6.52209,8.17902,7.75455
53.68000,1.57079,1.57079,0.31273,-0.23734,0.09902,0.09076,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.62137,745.14904,839.66131,0.56692,11.92924,0.65810,-0.42788,6.52209,8.17902,7.75114
53.68099,1.57079,1.57079,0.31273,-0.23632,0.09886,0.08797,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.61818,744.82116,830.34033,0.56656,11.92968,0.65810,-0.43129,6.52209,8.17902,7.74772
53.68199,1.57079,1.57079,0.31273,-0.23632,0.09886,0.08797,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.61818,744.82116,830.34033,0.56656,11.93012,0.65810,-0.43496,6.52209,8.17902,7.74405
53.68299,1.57079,1.57079,0.31273,-0.23176,0.10438,0.07941,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.61476,744.46832,828.80694,0.56618,11.93058,0.65810,-0.43863,6.52209,8.17902,7.74039
53.68399,1.57079,1.57079,0.31273,-0.23176,0.10438,0.07941,0.07353,0.11791,0.01299,-0.01750,-0.04183,-0.04061,0.53715,-0.02542,-0.30000,-0.65810,-3.61476,744.46832,828.80694,0.56618,11.93103,0.65810,-0.44238,6.52209,8.17902,7.73664
53.68500,0.81056,0.68246,0.27703,-0.23317,0.11589,0.07402,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.58480,741.37707,828.80694,0.56315,11.93150,0.65810,-0.44624,6.52209,8.12248,7.67624
53.68600,0.81056,0.68246,0.27703,-0.23317,0.11589,0.07402,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.58480,741.37707,828.80694,0.56315,11.93196,0.65810,-0.45027,6.52209,8.12248,7.67221
53.68700,0.81056,0.68246,0.27703,-0.23887,0.12279,0.07348,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.58104,740.98779,826.51739,0.56272,11.93243,0.65810,-0.45430,6.52209,8.12248,7.66818
53.68799,0.81056,0.68246,0.27703,-0.23887,0.12279,0.07348,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.58104,740.98779,824.99804,0.56272,11.93291,0.65810,-0.45852,6.52209,8.12248,7.66395
53.68899,0.81056,0.68246,0.27703,-0.23932,0.12514,0.07726,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.57709,740.57946,824.24047,0.56229,11.93339,0.65810,-0.46275,6.52209,8.12248,7.65973
53.68999,0.81056,0.68246,0.27703,-0.23932,0.12514,0.07726,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.57709,740.57946,824.24047,0.56229,11.93387,0.65810,-0.46692,6.52209,8.12248,7.65556
53.69100,0.81056,0.68246,0.27703,-0.23637,0.13145,0.08989,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.57319,740.17596,821.97613,0.56185,11.93436,0.65840,-0.47109,6.52209,8.12248,7.65138
53.69200,0.81056,0.68246,0.27703,-0.23637,0.13145,0.08989,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.57319,740.17596,821.97613,0.56185,11.93485,0.65840,-0.47513,6.52209,8.12248,7.64735
53.69300,0.81056,0.68246,0.27703,-0.23697,0.13894,0.11207,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.56942,739.78552,821.97613,0.56143,11.93534,0.65840,-0.47916,6.52209,8.12248,7.64331
53.69400,0.81056,0.68246,0.27703,-0.23697,0.13894,0.11207,0.02550,0.06942,0.01299,-0.02024,-0.04079,-0.03968,0.53715,-0.02542,-0.30000,-0.65810,-3.56942,739.78552,818.97613,0.56143,11.93584,0.65840,-0.48327,6.52209,8.12248,7.63921
53.69499,0.46614,0.49553,0.27049,-0.23647,0.14037,0.13581,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.55908,738.71240,818.97613,0.56034,11.93634,0.65840,-0.48740,6.52209,8.10856,7.62115
53.69599,0.46614,0.49553,0.27049,-0.23647,0.14037,0.13581,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.55908,738.71240,817.48443,0.56034,11.93685,0.65840,-0.49160,6.52209,8.10856,7.61696
53.69699,0.46614,0.49553,0.27049,-0.22921,0.14265,0.15699,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.55516,738.30554,814.51715,0.55990,11.93736,0.65840,-0.49579,6.52209,8.10856,7.61276
53.69800,0.46614,0.49553,0.27049,-0.22921,0.14265,0.15699,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.55516,738.30554,814.51715,0.55990,11.93787,0.65840,-0.49978,6.52209,8.10856,7.60877
53.69900,0.46614,0.49553,0.27049,-0.22381,0.15493,0.18159,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.55143,737.91882,807.91894,0.55948,11.93838,0.65840,-0.50377,6.52209,8.10856,7.60479
53.70000,0.46614,0.49553,0.27049,-0.22381,0.15493,0.18159,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.55143,737.91882,807.91894,0.55948,11.93890,0.65840,-0.50752,6.52209,8.10856,7.60104
53.70100,0.46614,0.49553,0.27049,-0.22772,0.16947,0.21369,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.54793,737.55487,814.51715,0.55908,11.93942,0.65840,-0.51127,6.52209,8.10856,7.59729
53.70199,0.46614,0.49553,0.27049,-0.22772,0.16947,0.21369,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.54793,737.55487,814.51715,0.55908,11.93994,0.65840,-0.51498,6.52209,8.10856,7.59357
53.70299,0.46614,0.49553,0.27049,-0.23120,0.17587,0.25013,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.54446,737.19396,807.91894,0.55868,11.94047,0.65840,-0.51870,6.52209,8.10856,7.58985
53.70399,0.46614,0.49553,0.27049,-0.23120,0.17587,0.25013,0.00216,0.05557,0.01299,-0.02298,-0.03945,-0.03885,0.53759,-0.02639,-0.30000,-0.65840,-3.54446,737.19396,805.74316,0.55868,11.94100,0.65840,-0.52233,6.52209,8.10856,7.58622
53.70500,0.54292,0.39077,0.25997,-0.22480,0.18056,0.29119,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53876,736.60070,805.74316,0.55806,11.94153,0.65840,-0.52598,6.52209,8.10363,7.57764
53.70600,0.54292,0.39077,0.25997,-0.22480,0.18056,0.29119,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53876,736.60070,805.74316,0.55806,11.94207,0.65840,-0.52929,6.52209,8.10363,7.57433
53.70700,0.54292,0.39077,0.25997,-0.21588,0.19230,0.34221,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53566,736.27880,799.99810,0.55770,11.94260,0.65840,-0.53260,6.52209,8.10363,7.57102
53.70800,0.54292,0.39077,0.25997,-0.21588,0.19230,0.34221,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53566,736.27880,797.86480,0.55770,11.94314,0.65840,-0.53557,6.52209,8.10363,7.56805
53.70899,0.54292,0.39077,0.25997,-0.21241,0.20474,0.40093,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53289,735.98968,797.86480,0.55737,11.94368,0.65840,-0.53855,6.52209,8.10363,7.56508
53.70999,0.54292,0.39077,0.25997,-0.21241,0.20474,0.40093,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53289,735.98968,797.86480,0.55737,11.94423,0.65840,-0.54138,6.52209,8.10363,7.56224
53.71099,0.54292,0.39077,0.25997,-0.20856,0.21092,0.45737,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53024,735.71392,797.86480,0.55705,11.94478,0.65899,-0.54422,6.52208,8.10363,7.55940
53.71200,0.54292,0.39077,0.25997,-0.20856,0.21092,0.45737,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.53024,735.71392,797.86480,0.55705,11.94533,0.65899,-0.54689,6.52208,8.10363,7.55673
53.71300,0.54292,0.39077,0.25997,-0.19992,0.21801,0.50888,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.52774,735.45361,797.86480,0.55675,11.94589,0.65899,-0.54957,6.52208,8.10363,7.55405
53.71400,0.54292,0.39077,0.25997,-0.19992,0.21801,0.50888,-0.00661,0.04282,0.01299,-0.02568,-0.03776,-0.03701,0.53759,-0.02639,-0.30000,-0.65840,-3.52774,735.45361,797.86480,0.55675,11.94645,0.65899,-0.55189,6.52208,8.10363,7.55173
53.71500,0.76021,0.55630,0.24545,-0.19404,0.23156,0.56198,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51640,734.27050,795.74279,0.55555,11.94701,0.65899,-0.55426,6.52208,8.08404,7.52977
53.71599,0.76021,0.55630,0.24545,-0.19404,0.23156,0.56198,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51640,734.27050,795.03796,0.55555,11.94758,0.65899,-0.55635,6.52208,8.08404,7.52769
53.71699,0.76021,0.55630,0.24545,-0.19372,0.24313,0.61891,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51445,734.06713,795.03796,0.55530,11.94815,0.65899,-0.55843,6.52208,8.08404,7.52560
53.71799,0.76021,0.55630,0.24545,-0.19372,0.24313,0.61891,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51445,734.06713,795.03796,0.55530,11.94873,0.65899,-0.56044,6.52208,8.08404,7.52359
53.71900,0.76021,0.55630,0.24545,-0.18870,0.24785,0.67556,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51258,733.87121,795.03796,0.55506,11.94931,0.65899,-0.56245,6.52208,8.08404,7.52158
53.72000,0.76021,0.55630,0.24545,-0.18870,0.24785,0.67556,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51258,733.87121,792.23114,0.55506,11.94990,0.65899,-0.56430,6.52208,8.08404,7.51973
53.72100,0.76021,0.55630,0.24545,-0.17532,0.25520,0.73240,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51084,733.69049,792.23114,0.55483,11.95049,0.65950,-0.56616,6.52208,8.08404,7.51787
53.72200,0.76021,0.55630,0.24545,-0.17532,0.25520,0.73240,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.51084,733.69049,792.23114,0.55483,11.95109,0.65950,-0.56767,6.52208,8.08404,7.51636
53.72299,0.76021,0.55630,0.24545,-0.16552,0.26991,0.79398,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.50944,733.54321,791.53253,0.55463,11.95169,0.65950,-0.56918,6.52208,8.08404,7.51486
53.72399,0.76021,0.55630,0.24545,-0.16552,0.26991,0.79398,-0.00409,0.04374,0.01299,-0.02835,-0.03551,-0.03295,0.53849,-0.03208,-0.30000,-0.65899,-3.50944,733.54321,791.53253,0.55463,11.95230,0.65950,-0.57047,6.52208,8.08404,7.51356
53.72499,0.71263,0.64126,0.21430,-0.16531,0.28200,0.85702,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50785,733.37786,787.36657,0.55442,11.95291,0.65950,-0.57177,6.52208,8.08324,7.51147
53.72600,0.71263,0.64126,0.21430,-0.16531,0.28200,0.85702,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50785,733.37786,787.36657,0.55442,11.95352,0.65950,-0.57314,6.52208,8.08324,7.51010
53.72700,0.71263,0.64126,0.21430,-0.16348,0.28663,0.91260,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50658,733.24432,787.36657,0.55423,11.95415,0.65950,-0.57450,6.52208,8.08324,7.50873
53.72800,0.71263,0.64126,0.21430,-0.16348,0.28663,0.91260,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50658,733.24432,781.19921,0.55423,11.95477,0.65950,-0.57591,6.52208,8.08324,7.50732
53.72900,0.71263,0.64126,0.21430,-0.15276,0.29407,0.96063,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50526,733.10675,781.19921,0.55404,11.95541,0.65950,-0.57732,6.52208,8.08324,7.50592
53.72999,0.71263,0.64126,0.21430,-0.15276,0.29407,0.96063,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50526,733.10675,781.19921,0.55404,11.95605,0.65950,-0.57855,6.52208,8.08324,7.50468
53.73099,0.71263,0.64126,0.21430,-0.14289,0.30966,1.00935,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50411,732.98651,777.14105,0.55387,11.95669,0.66009,-0.57979,6.52208,8.08324,7.50345
53.73199,0.71263,0.64126,0.21430,-0.14289,0.30966,1.00935,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50411,732.98651,776.46875,0.55387,11.95734,0.66009,-0.58089,6.52208,8.08324,7.50235
53.73300,0.71263,0.64126,0.21430,-0.14067,0.32305,1.06045,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50308,732.87902,781.19921,0.55370,11.95800,0.66009,-0.58199,6.52208,8.08324,7.50125
53.73400,0.71263,0.64126,0.21430,-0.14067,0.32305,1.06045,-0.00895,0.04649,0.01299,-0.03077,-0.03268,-0.02591,0.53924,-0.03202,-0.30000,-0.65950,-3.50308,732.87902,776.46875,0.55370,11.95866,0.66009,-0.58316,6.52208,8.08324,7.50007
53.73500,0.70155,0.63085,0.16560,-0.13661,0.32808,1.10792,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.50211,732.77703,776.46875,0.55354,11.95933,0.66009,-0.58434,6.52208,8.08350,7.49916
53.73600,0.70155,0.63085,0.16560,-0.13661,0.32808,1.10792,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.50211,732.77703,776.46875,0.55354,11.96000,0.66009,-0.58554,6.52208,8.08350,7.49796
53.73699,0.70155,0.63085,0.16560,-0.12421,0.33409,1.15111,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.50099,732.65985,776.46875,0.55337,11.96068,0.66009,-0.58674,6.52208,8.08350,7.49676
53.73799,0.70155,0.63085,0.16560,-0.12421,0.33409,1.15111,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.50099,732.65985,775.12774,0.55337,11.96136,0.66009,-0.58777,6.52208,8.08350,7.49572
53.73899,0.70155,0.63085,0.16560,-0.11357,0.34687,1.19549,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.50001,732.55828,775.12774,0.55320,11.96205,0.66009,-0.58881,6.52208,8.08350,7.49468
53.74000,0.70155,0.63085,0.16560,-0.11357,0.34687,1.19549,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.50001,732.55828,771.79522,0.55320,11.96274,0.66009,-0.58979,6.52208,8.08350,7.49371
53.74100,0.70155,0.63085,0.16560,-0.11243,0.35781,1.23996,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.49910,732.46270,771.79522,0.55305,11.96345,0.66009,-0.59077,6.52208,8.08350,7.49273
53.74200,0.70155,0.63085,0.16560,-0.11243,0.35781,1.23996,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.49910,732.46270,771.79522,0.55305,11.96415,0.66009,-0.59193,6.52208,8.08350,7.49156
53.74300,0.70155,0.63085,0.16560,-0.11174,0.36225,1.27696,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.49801,732.34875,771.79522,0.55287,11.96487,0.66009,-0.59310,6.52208,8.08350,7.49040
53.74399,0.70155,0.63085,0.16560,-0.11174,0.36225,1.27696,-0.01288,0.04726,0.01299,-0.03292,-0.02921,-0.01596,0.54014,-0.03124,-0.30000,-0.66009,-3.49801,732.34875,771.79522,0.55287,11.96559,0.66009,-0.59440,6.52208,8.08350,7.48909
53.74499,0.76507,0.50474,0.10130,-0.10358,0.36978,1.30644,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49594,732.13128,771.79522,0.55260,11.96632,0.66009,-0.59571,6.52208,8.08167,7.48595
53.74599,0.76507,0.50474,0.10130,-0.10358,0.36978,1.30644,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49594,732.13128,771.79522,0.55260,11.96705,0.66009,-0.59691,6.52208,8.08167,7.48476
53.74700,0.76507,0.50474,0.10130,-0.09551,0.38534,1.33663,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49482,732.01446,770.47027,0.55241,11.96779,0.66009,-0.59810,6.52208,8.08167,7.48356
53.74800,0.76507,0.50474,0.10130,-0.09551,0.38534,1.33663,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49482,732.01446,770.47027,0.55241,11.96853,0.66009,-0.59919,6.52208,8.08167,7.48247
53.74900,0.76507,0.50474,0.10130,-0.09368,0.39850,1.36959,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49381,731.90820,767.83392,0.55224,11.96928,0.66009,-0.60027,6.52208,8.08167,7.48139
53.75000,0.76507,0.50474,0.10130,-0.09368,0.39850,1.36959,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49381,731.90820,767.83392,0.55224,11.97003,0.66009,-0.60147,6.52208,8.08167,7.48020
53.75099,0.76507,0.50474,0.10130,-0.08949,0.40258,1.39887,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49269,731.79187,767.83392,0.55206,11.97080,0.66050,-0.60266,6.52207,8.08167,7.47901
53.75199,0.76507,0.50474,0.10130,-0.08949,0.40258,1.39887,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49269,731.79187,767.83392,0.55206,11.97157,0.66050,-0.60393,6.52207,8.08167,7.47773
53.75299,0.76507,0.50474,0.10130,-0.07742,0.40702,1.42320,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49150,731.66729,767.83392,0.55187,11.97235,0.66050,-0.60520,6.52207,8.08167,7.47646
53.75400,0.76507,0.50474,0.10130,-0.07742,0.40702,1.42320,-0.01275,0.04223,0.01299,-0.03476,-0.02514,-0.00374,0.54014,-0.03124,-0.30000,-0.66009,-3.49150,731.66729,773.12475,0.55187,11.97313,0.66050,-0.60633,6.52207,8.08167,7.47533
53.75500,0.72591,0.60123,0.03649,-0.06867,0.41883,1.44876,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49716,732.25970,773.12475,0.55237,11.97393,0.66050,-0.60743,6.52207,8.09601,7.48857
53.75600,0.72591,0.60123,0.03649,-0.06867,0.41883,1.44876,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49716,732.25970,767.83392,0.55237,11.97472,0.66050,-0.60840,6.52207,8.09601,7.48760
53.75699,0.72591,0.60123,0.03649,-0.07180,0.42917,1.47586,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49625,732.16418,767.83392,0.55220,11.97553,0.66050,-0.60938,6.52207,8.09601,7.48662
53.75799,0.72591,0.60123,0.03649,-0.07180,0.42917,1.47586,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49625,732.16418,768.49133,0.55220,11.97634,0.66050,-0.61048,6.52207,8.09601,7.48552
53.75899,0.72591,0.60123,0.03649,-0.07631,0.43045,1.49691,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49522,732.05664,768.49133,0.55202,11.97716,0.66050,-0.61158,6.52207,8.09601,7.48442
53.75999,0.72591,0.60123,0.03649,-0.07631,0.43045,1.49691,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49522,732.05664,768.49133,0.55202,11.97799,0.66050,-0.61280,6.52207,8.09601,7.48320
53.76100,0.72591,0.60123,0.03649,-0.07129,0.43072,1.51081,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49408,731.93707,768.49133,0.55183,11.97882,0.66059,-0.61403,6.52207,8.09601,7.48197
53.76200,0.72591,0.60123,0.03649,-0.07129,0.43072,1.51081,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49408,731.93707,768.49133,0.55183,11.97966,0.66059,-0.61510,6.52207,8.09601,7.48090
53.76300,0.72591,0.60123,0.03649,-0.06453,0.43781,1.52602,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49308,731.83233,767.83392,0.55165,11.98050,0.66059,-0.61617,6.52207,8.09601,7.47983
53.76399,0.72591,0.60123,0.03649,-0.06453,0.43781,1.52602,-0.01611,0.04645,0.01299,-0.03634,-0.02055,0.01006,0.54074,-0.02650,-0.30000,-0.66050,-3.49308,731.83233,767.17767,0.55165,11.98136,0.66059,-0.61703,6.52207,8.09601,7.47897
53.76499,0.70608,0.61156,-0.03700,-0.06631,0.44402,1.54566,-0.01932,0.04953,0.01299,-0.03762,-0.01552,0.02499,0.54089,-0.01861,-0.30000,-0.66059,-3.50394,732.96929,767.17767,0.55267,11.98222,0.66059,-0.61784,6.52207,8.12093,7.50309
