time,target gyro x,target gyro y,target gyro z,gyro x,gyro y,gyro z,target angle x,target angle y,target angle z,angle x,angle y,angle z,target vel z,vel z,target pos z,pos z,desire thrust,desire rotor speed,rotor speed,motor_output,bettery voltage,height,thrust,imu_z,acc_z_d,acc_z_com
38.74300,-1.57079,0.78135,1.15412,-0.19698,-0.04593,-0.04716,-0.17149,0.01736,1.92283,0.04261,-0.01983,1.68551,0.54569,0.01309,-0.30010,-0.66389,-3.69409,752.63397,831.10913,0.55213,12.40478,0.66389,-0.40309,-9.88882,8.31337,7.91027
38.74399,-1.57079,0.78135,1.15412,-0.19698,-0.04593,-0.04716,-0.17149,0.01736,1.92283,0.04261,-0.01983,1.68551,0.54569,0.01309,-0.30010,-0.66389,-3.69409,752.63397,831.10913,0.55213,12.40475,0.66389,-0.40625,-9.88882,8.31337,7.90712
38.74499,-1.57079,0.78135,1.15412,-0.19647,-0.05063,-0.04614,-0.17149,0.01736,1.92283,0.04261,-0.01983,1.68551,0.54569,0.01309,-0.30010,-0.66389,-3.69122,752.34167,831.10913,0.55186,12.40471,0.66389,-0.40924,-9.80919,8.31337,7.90413
38.74599,-1.57079,0.78135,1.15412,-0.19647,-0.05063,-0.04614,-0.17149,0.01736,1.92283,0.04261,-0.01983,1.68551,0.54569,0.01309,-0.30010,-0.66389,-3.69122,752.34167,831.10913,0.55186,12.40468,0.66380,-0.41223,-9.80919,8.31337,7.90114
38.74700,0.13142,0.36423,1.17444,-0.18733,-0.05496,-0.04592,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.64145,747.25207,828.80694,0.54713,12.40466,0.66380,-0.41526,-9.72809,8.21281,7.79755
38.74800,0.13142,0.36423,1.17444,-0.18733,-0.05496,-0.04592,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.64145,747.25207,828.80694,0.54713,12.40463,0.66380,-0.41829,-9.72809,8.21281,7.79451
38.74900,0.13142,0.36423,1.17444,-0.17952,-0.05122,-0.04097,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63875,746.97467,827.27917,0.54687,12.40461,0.66380,-0.42105,-9.59144,8.21281,7.79176
38.75000,0.13142,0.36423,1.17444,-0.17952,-0.05122,-0.04097,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63875,746.97467,824.99804,0.54687,12.40459,0.66380,-0.42380,-9.59144,8.21281,7.78900
38.75099,0.13142,0.36423,1.17444,-0.17920,-0.04705,-0.03213,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63621,746.71429,827.27917,0.54663,12.40458,0.66380,-0.42648,-9.54985,8.21281,7.78633
38.75199,0.13142,0.36423,1.17444,-0.17920,-0.04705,-0.03213,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63621,746.71429,827.27917,0.54663,12.40456,0.66380,-0.42915,-9.54985,8.21281,7.78365
38.75299,0.13142,0.36423,1.17444,-0.17679,-0.04756,-0.02602,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63361,746.44726,824.99804,0.54638,12.40455,0.66380,-0.43205,-9.65924,8.21281,7.78076
38.75400,0.13142,0.36423,1.17444,-0.17679,-0.04756,-0.02602,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63361,746.44726,824.24047,0.54638,12.40454,0.66380,-0.43494,-9.65924,8.21281,7.77787
38.75500,0.13142,0.36423,1.17444,-0.16768,-0.04466,-0.02172,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63080,746.15869,824.24047,0.54612,12.40453,0.66380,-0.43806,-9.77450,8.21281,7.77474
38.75600,0.13142,0.36423,1.17444,-0.16768,-0.04466,-0.02172,-0.07981,0.00546,1.92283,0.04051,-0.02023,1.68513,0.54554,0.01173,-0.30010,-0.66380,-3.63080,746.15869,824.24047,0.54612,12.40452,0.66359,-0.44118,-9.77450,8.21281,7.77162
38.75699,0.77605,0.45759,1.17257,-0.16171,-0.03609,-0.01212,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.62120,745.17156,823.48431,0.54520,12.40450,0.66359,-0.44445,-9.83012,8.19864,7.75419
38.75799,0.77605,0.45759,1.17257,-0.16171,-0.03609,-0.01212,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.62120,745.17156,823.48431,0.54520,12.40449,0.66359,-0.44771,-9.83012,8.19864,7.75092
38.75899,0.77605,0.45759,1.17257,-0.16246,-0.03211,0.00327,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.61805,744.84741,821.22412,0.54490,12.40448,0.66359,-0.45119,-9.94008,8.19864,7.74744
38.75999,0.77605,0.45759,1.17257,-0.16246,-0.03211,0.00327,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.61805,744.84741,815.25689,0.54490,12.40448,0.66359,-0.45468,-9.94008,8.19864,7.74396
38.76100,0.77605,0.45759,1.17257,-0.16067,-0.03458,0.02069,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.61463,744.49554,815.25689,0.54457,12.40447,0.66359,-0.45851,-10.11562,8.19864,7.74012
38.76200,0.77605,0.45759,1.17257,-0.16067,-0.03458,0.02069,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.61463,744.49554,813.77874,0.54457,12.40447,0.66359,-0.46234,-10.11562,8.19864,7.73629
38.76300,0.77605,0.45759,1.17257,-0.15457,-0.03284,0.04313,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.61099,744.11975,813.77874,0.54422,12.40447,0.66359,-0.46632,-10.18795,8.19864,7.73231
38.76399,0.77605,0.45759,1.17257,-0.15457,-0.03284,0.04313,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.61099,744.11975,813.77874,0.54422,12.40447,0.66359,-0.47030,-10.18795,8.19864,7.72833
38.76499,0.77605,0.45759,1.17257,-0.15281,-0.02547,0.07514,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.60731,743.74060,814.51715,0.54387,12.40447,0.66359,-0.47420,-10.14771,8.19864,7.72443
38.76599,0.77605,0.45759,1.17257,-0.15281,-0.02547,0.07514,-0.03958,0.00848,1.92283,0.03860,-0.02059,1.68491,0.54524,0.01322,-0.30010,-0.66359,-3.60731,743.74060,813.77874,0.54387,12.40447,0.66359,-0.47810,-10.14771,8.19864,7.72054
38.76699,0.75799,0.35966,1.17446,-0.15453,-0.02180,0.11217,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.60134,743.12524,809.37591,0.54330,12.40447,0.66359,-0.48206,-10.17667,8.19373,7.71166
38.76800,0.75799,0.35966,1.17446,-0.15453,-0.02180,0.11217,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.60134,743.12524,809.37591,0.54330,12.40447,0.66359,-0.48603,-10.17667,8.19373,7.70769
38.76900,0.75799,0.35966,1.17446,-0.15006,-0.02082,0.14749,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.59756,742.73474,807.19238,0.54293,12.40448,0.66359,-0.49017,-10.26280,8.19373,7.70355
38.77000,0.75799,0.35966,1.17446,-0.15006,-0.02082,0.14749,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.59756,742.73474,807.19238,0.54293,12.40449,0.66359,-0.49431,-10.26280,8.19373,7.69941
38.77099,0.75799,0.35966,1.17446,-0.14185,-0.01263,0.18361,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.59374,742.34094,809.37591,0.54257,12.40450,0.66359,-0.49833,-10.20765,8.19373,7.69539
38.77199,0.75799,0.35966,1.17446,-0.14185,-0.01263,0.18361,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.59374,742.34094,809.37591,0.54257,12.40452,0.66359,-0.50236,-10.20765,8.19373,7.69136
38.77299,0.75799,0.35966,1.17446,-0.14094,0.00006,0.22577,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.59014,741.96856,809.37591,0.54222,12.40453,0.66359,-0.50605,-10.03903,8.19373,7.68767
38.77399,0.75799,0.35966,1.17446,-0.14094,0.00006,0.22577,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.59014,741.96856,807.19238,0.54222,12.40455,0.66359,-0.50974,-10.03903,8.19373,7.68398
38.77500,0.75799,0.35966,1.17446,-0.14456,0.00565,0.27178,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.58677,741.62066,807.19238,0.54189,12.40458,0.66359,-0.51326,-9.95239,8.19373,7.68046
38.77600,0.75799,0.35966,1.17446,-0.14456,0.00565,0.27178,-0.02059,0.00407,1.92283,0.03689,-0.02077,1.68539,0.54524,0.01322,-0.30010,-0.66359,-3.58677,741.62066,804.29919,0.54189,12.40460,0.66339,-0.51678,-9.95267,8.19373,7.67694
38.77700,0.72486,0.33307,1.16386,-0.14103,0.00582,0.31838,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.58180,741.10675,797.86480,0.54141,12.40462,0.66339,-0.52020,-9.89899,8.19002,7.66982
38.77799,0.72486,0.33307,1.16386,-0.14103,0.00582,0.31838,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.58180,741.10675,796.44885,0.54141,12.40465,0.66339,-0.52361,-9.89899,8.19002,7.66640
38.77899,0.72486,0.33307,1.16386,-0.13329,0.01084,0.36936,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57879,740.79486,796.44885,0.54112,12.40468,0.66339,-0.52665,-9.70865,8.19002,7.66337
38.77999,0.72486,0.33307,1.16386,-0.13329,0.01084,0.36936,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57879,740.79486,796.44885,0.54112,12.40472,0.66339,-0.52969,-9.70865,8.19002,7.66033
38.78099,0.72486,0.33307,1.16386,-0.13365,0.01846,0.42715,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57617,740.52386,795.74279,0.54087,12.40476,0.66339,-0.53226,-9.47446,8.19002,7.65776
38.78200,0.72486,0.33307,1.16386,-0.13365,0.01846,0.42715,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57617,740.52386,795.74279,0.54087,12.40480,0.66339,-0.53483,-9.47446,8.19002,7.65519
38.78300,0.72486,0.33307,1.16386,-0.13928,0.02010,0.48459,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57385,740.28350,792.93103,0.54064,12.40485,0.66339,-0.53723,-9.39012,8.19002,7.65279
38.78400,0.72486,0.33307,1.16386,-0.13928,0.02010,0.48459,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57385,740.28350,792.93103,0.54064,12.40490,0.66339,-0.53963,-9.39012,8.19002,7.65039
38.78499,0.72486,0.33307,1.16386,-0.13735,0.02079,0.53530,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57163,740.05310,794.33441,0.54042,12.40496,0.66339,-0.54199,-9.37172,8.19002,7.64803
38.78599,0.72486,0.33307,1.16386,-0.13735,0.02079,0.53530,-0.00721,0.00106,1.92283,0.03522,-0.02074,1.68780,0.54494,0.01221,-0.30010,-0.66339,-3.57163,740.05310,794.33441,0.54042,12.40502,0.66339,-0.54435,-9.37172,8.19002,7.64566
38.78699,0.54850,0.35843,1.13808,-0.13008,0.03087,0.58339,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56952,739.83489,794.33441,0.54021,12.40508,0.66339,-0.54641,-9.21686,8.18993,7.64352
38.78799,0.54850,0.35843,1.13808,-0.13008,0.03087,0.58339,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56952,739.83489,794.33441,0.54021,12.40515,0.66339,-0.54846,-9.21686,8.18993,7.64146
38.78900,0.54850,0.35843,1.13808,-0.12968,0.04470,0.63402,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56781,739.65734,794.33441,0.54004,12.40522,0.66339,-0.55008,-8.99725,8.18993,7.63985
38.79000,0.54850,0.35843,1.13808,-0.12968,0.04470,0.63402,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56781,739.65734,794.33441,0.54004,12.40530,0.66339,-0.55169,-8.99725,8.18993,7.63824
38.79100,0.54850,0.35843,1.13808,-0.13377,0.04934,0.68396,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56638,739.50915,795.74279,0.53990,12.40538,0.66339,-0.55314,-8.91333,8.18993,7.63679
38.79199,0.54850,0.35843,1.13808,-0.13377,0.04934,0.68396,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56638,739.50915,794.33441,0.53990,12.40547,0.66339,-0.55458,-8.91333,8.18993,7.63534
38.79299,0.54850,0.35843,1.13808,-0.13025,0.04750,0.73011,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56504,739.37017,794.33441,0.53976,12.40557,0.66339,-0.55601,-8.90141,8.18993,7.63392
38.79399,0.54850,0.35843,1.13808,-0.13025,0.04750,0.73011,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56504,739.37017,794.33441,0.53976,12.40567,0.66339,-0.55743,-8.90141,8.18993,7.63250
38.79499,0.54850,0.35843,1.13808,-0.12178,0.05087,0.77721,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56382,739.24420,794.33441,0.53963,12.40577,0.66339,-0.55861,-8.77894,8.18993,7.63132
38.79600,0.54850,0.35843,1.13808,-0.12178,0.05087,0.77721,-0.00551,0.00063,1.92283,0.03357,-0.02054,1.69289,0.54494,0.01221,-0.30010,-0.66339,-3.56382,739.24420,790.83514,0.53963,12.40589,0.66319,-0.55979,-8.77893,8.18993,7.63014
38.79700,0.55079,0.38043,1.09939,-0.12083,0.05803,0.82783,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55928,738.77282,784.61352,0.53918,12.40601,0.66319,-0.56066,-8.61770,8.18225,7.62159
38.79800,0.55079,0.38043,1.09939,-0.12083,0.05803,0.82783,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55928,738.77282,784.61352,0.53918,12.40613,0.66319,-0.56153,-8.61770,8.18225,7.62072
38.79899,0.55079,0.38043,1.09939,-0.12539,0.05995,0.87438,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55849,738.69067,783.92828,0.53910,12.40626,0.66319,-0.56235,-8.59420,8.18225,7.61989
38.79999,0.55079,0.38043,1.09939,-0.12539,0.05995,0.87438,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55849,738.69067,783.92828,0.53910,12.40640,0.66319,-0.56318,-8.59420,8.18225,7.61907
38.80099,0.55079,0.38043,1.09939,-0.12373,0.05975,0.91082,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55768,738.60656,779.84179,0.53901,12.40655,0.66319,-0.56409,-8.63803,8.18225,7.61816
38.80199,0.55079,0.38043,1.09939,-0.12373,0.05975,0.91082,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55768,738.60656,779.84179,0.53901,12.40670,0.66319,-0.56500,-8.63803,8.18225,7.61725
38.80300,0.55079,0.38043,1.09939,-0.11852,0.06611,0.94281,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55689,738.52471,779.84179,0.53892,12.40686,0.66319,-0.56578,-8.57127,8.18225,7.61647
38.80400,0.55079,0.38043,1.09939,-0.11852,0.06611,0.94281,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55689,738.52471,779.84179,0.53892,12.40702,0.66319,-0.56655,-8.57127,8.18225,7.61569
38.80500,0.55079,0.38043,1.09939,-0.12152,0.07422,0.97742,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55627,738.46002,779.84179,0.53884,12.40720,0.66319,-0.56711,-8.45997,8.18225,7.61514
38.80599,0.55079,0.38043,1.09939,-0.12152,0.07422,0.97742,-0.00110,0.00119,1.92283,0.03191,-0.02014,1.70059,0.54464,0.00939,-0.30010,-0.66319,-3.55627,738.46002,779.84179,0.53884,12.40739,0.66310,-0.56767,-8.45997,8.18225,7.61458
38.80699,0.33195,0.42602,1.04938,-0.12938,0.07371,1.01213,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.56177,739.03118,777.14105,0.53936,12.40758,0.66310,-0.56825,-8.48692,8.19517,7.62692
38.80799,0.33195,0.42602,1.04938,-0.12938,0.07371,1.01213,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.56177,739.03118,777.14105,0.53936,12.40778,0.66310,-0.56883,-8.48692,8.19517,7.62634
38.80899,0.33195,0.42602,1.04938,-0.12928,0.06898,1.04312,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.56114,738.96545,777.14105,0.53928,12.40799,0.66310,-0.56961,-8.58150,8.19517,7.62556
38.81000,0.33195,0.42602,1.04938,-0.12928,0.06898,1.04312,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.56114,738.96545,777.14105,0.53928,12.40821,0.66310,-0.57038,-8.58150,8.19517,7.62479
38.81100,0.33195,0.42602,1.04938,-0.12383,0.07171,1.07413,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.56045,738.89416,777.14105,0.53919,12.40843,0.66310,-0.57108,-8.54507,8.19517,7.62409
38.81200,0.33195,0.42602,1.04938,-0.12383,0.07171,1.07413,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.56045,738.89416,777.14105,0.53919,12.40867,0.66310,-0.57178,-8.54507,8.19517,7.62339
38.81299,0.33195,0.42602,1.04938,-0.12598,0.07905,1.10748,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.55990,738.83715,777.14105,0.53912,12.40891,0.66310,-0.57225,-8.43291,8.19517,7.62292
38.81399,0.33195,0.42602,1.04938,-0.12598,0.07905,1.10748,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.55990,738.83715,770.47027,0.53912,12.40916,0.66310,-0.57273,-8.43291,8.19517,7.62244
38.81499,0.33195,0.42602,1.04938,-0.13354,0.07966,1.13630,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.55944,738.78979,768.49133,0.53905,12.40942,0.66310,-0.57323,-8.44627,8.19517,7.62194
38.81600,0.33195,0.42602,1.04938,-0.13354,0.07966,1.13630,-0.00936,0.00383,1.92283,0.03028,-0.01964,1.71043,0.54449,0.01341,-0.30010,-0.66310,-3.55944,738.78979,768.49133,0.53905,12.40969,0.66310,-0.57373,-8.44627,8.19517,7.62144
38.81700,0.43250,0.37047,0.99512,-0.13343,0.07601,1.15556,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55879,738.72222,768.49133,0.53897,12.40997,0.66310,-0.57443,-8.54268,8.19498,7.62054
38.81800,0.43250,0.37047,0.99512,-0.13343,0.07601,1.15556,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55879,738.72222,770.47027,0.53897,12.41026,0.66310,-0.57512,-8.54268,8.19498,7.61985
38.81900,0.43250,0.37047,0.99512,-0.12783,0.07952,1.17159,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55816,738.65667,777.14105,0.53888,12.41055,0.66310,-0.57578,-8.52370,8.19498,7.61919
38.81999,0.43250,0.37047,0.99512,-0.12783,0.07952,1.17159,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55816,738.65667,770.47027,0.53888,12.41086,0.66310,-0.57644,-8.52370,8.19498,7.61853
38.82099,0.43250,0.37047,0.99512,-0.13063,0.08791,1.19133,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55764,738.60272,770.47027,0.53880,12.41118,0.66310,-0.57689,-8.42230,8.19498,7.61808
38.82199,0.43250,0.37047,0.99512,-0.13063,0.08791,1.19133,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55764,738.60272,765.21557,0.53880,12.41150,0.66310,-0.57735,-8.42230,8.19498,7.61762
38.82300,0.43250,0.37047,0.99512,-0.14027,0.08900,1.21062,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55720,738.55694,770.47027,0.53873,12.41184,0.66310,-0.57784,-8.43969,8.19498,7.61714
38.82400,0.43250,0.37047,0.99512,-0.14027,0.08900,1.21062,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55720,738.55694,770.47027,0.53873,12.41218,0.66310,-0.57833,-8.43969,8.19498,7.61665
38.82500,0.43250,0.37047,0.99512,-0.14170,0.08370,1.22335,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55663,738.49804,765.21557,0.53865,12.41254,0.66310,-0.57905,-8.55802,8.19498,7.61592
38.82600,0.43250,0.37047,0.99512,-0.14170,0.08370,1.22335,-0.00697,0.00242,1.92283,0.02851,-0.01909,1.72173,0.54449,0.01341,-0.30010,-0.66310,-3.55663,738.49804,773.12475,0.53865,12.41291,0.66280,-0.57978,-8.55802,8.19498,7.61519
38.82699,0.45352,0.52583,0.93035,-0.13474,0.08411,1.23347,-0.00610,0.01068,1.92283,0.02666,-0.01848,1.73399,0.54404,0.01689,-0.30010,-0.66280,-3.56164,739.01739,773.12475,0.53910,12.41328,0.66280,-0.58051,-8.57248,8.20715,7.62663
