time,target gyro x,target gyro y,target gyro z,gyro x,gyro y,gyro z,target angle x,target angle y,target angle z,angle x,angle y,angle z,target vel z,vel z,target pos z,pos z,desire thrust,desire rotor speed,rotor speed,motor_output,bettery voltage,height,thrust,K_T,acc_z_d,acc_z_com
39.90599,0.73038,0.53238,0.28589,-0.22397,0.19429,0.57814,-0.04015,0.00954,1.96611,0.01029,-0.02473,1.90782,0.53429,-0.00531,-0.29980,-0.65600,-3.24957,705.86114,786.67651,0.45597,13.83722,0.65600,-0.41133,6.52211,7.36599,6.95466
39.90700,0.59011,0.51105,0.26131,-0.22407,0.19195,0.65839,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.24503,705.36761,786.67651,0.45558,13.83696,0.65600,-0.41499,6.52211,7.36368,6.94868
39.90800,0.59011,0.51105,0.26131,-0.22407,0.19195,0.65839,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.24503,705.36761,786.67651,0.45558,13.83670,0.65600,-0.41866,6.52211,7.36368,6.94502
39.90900,0.59011,0.51105,0.26131,-0.22552,0.19517,0.74205,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.24172,705.00756,771.13220,0.45530,13.83644,0.65600,-0.42209,6.52211,7.36368,6.94159
39.90999,0.59011,0.51105,0.26131,-0.22552,0.19517,0.74205,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.24172,705.00756,771.13220,0.45530,13.83618,0.65600,-0.42551,6.52211,7.36368,6.93816
39.91099,0.59011,0.51105,0.26131,-0.23452,0.19626,0.82763,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.23858,704.66644,767.83392,0.45503,13.83593,0.65600,-0.42880,6.52211,7.36368,6.93487
39.91199,0.59011,0.51105,0.26131,-0.23452,0.19626,0.82763,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.23858,704.66644,765.86853,0.45503,13.83568,0.65600,-0.43209,6.52211,7.36368,6.93158
39.91299,0.59011,0.51105,0.26131,-0.23640,0.19222,0.91175,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.23550,704.33099,765.86853,0.45477,13.83544,0.65600,-0.43540,6.52211,7.36368,6.92827
39.91400,0.59011,0.51105,0.26131,-0.23640,0.19222,0.91175,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.23550,704.33099,765.86853,0.45477,13.83520,0.65600,-0.43872,6.52211,7.36368,6.92496
39.91500,0.59011,0.51105,0.26131,-0.22561,0.19045,0.99606,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.23244,703.99804,765.21557,0.45450,13.83497,0.65600,-0.44195,6.52211,7.36368,6.92172
39.91600,0.59011,0.51105,0.26131,-0.22561,0.19045,0.99606,-0.03119,0.01015,1.96611,0.00763,-0.02293,1.91305,0.53429,-0.00531,-0.29980,-0.65600,-3.23244,703.99804,765.21557,0.45450,13.83474,0.65600,-0.44519,6.52211,7.36368,6.91849
39.91699,0.49233,0.49257,0.21463,-0.22131,0.19365,1.08371,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22916,703.64062,758.74719,0.45422,13.83452,0.65600,-0.44814,6.52211,7.36285,6.91470
39.91799,0.49233,0.49257,0.21463,-0.22131,0.19365,1.08371,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22916,703.64062,758.74719,0.45422,13.83430,0.65600,-0.45110,6.52211,7.36285,6.91174
39.91899,0.49233,0.49257,0.21463,-0.23461,0.19333,1.17110,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22651,703.35137,756.19030,0.45399,13.83410,0.65600,-0.45383,6.52211,7.36285,6.90901
39.91999,0.49233,0.49257,0.21463,-0.23461,0.19333,1.17110,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22651,703.35137,758.10632,0.45399,13.83389,0.65600,-0.45655,6.52211,7.36285,6.90629
39.92100,0.49233,0.49257,0.21463,-0.24750,0.18536,1.25152,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22397,703.07537,758.10632,0.45378,13.83370,0.65600,-0.45925,6.52211,7.36285,6.90359
39.92200,0.49233,0.49257,0.21463,-0.24750,0.18536,1.25152,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22397,703.07537,758.10632,0.45378,13.83351,0.65600,-0.46195,6.52211,7.36285,6.90090
39.92300,0.49233,0.49257,0.21463,-0.24436,0.17881,1.32524,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22149,702.80419,758.10632,0.45356,13.83333,0.65600,-0.46457,6.52211,7.36285,6.89827
39.92399,0.49233,0.49257,0.21463,-0.24436,0.17881,1.32524,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.22149,702.80419,749.24700,0.45356,13.83315,0.65600,-0.46720,6.52211,7.36285,6.89564
39.92499,0.49233,0.49257,0.21463,-0.23815,0.18042,1.39820,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.21917,702.55151,748.62207,0.45336,13.83299,0.65600,-0.46953,6.52211,7.36285,6.89331
39.92599,0.49233,0.49257,0.21463,-0.23815,0.18042,1.39820,-0.02721,0.01042,1.96611,0.00465,-0.02119,1.92271,0.53429,-0.00531,-0.29980,-0.65600,-3.21917,702.55151,748.62207,0.45336,13.83283,0.65640,-0.47186,6.52211,7.36285,6.89098
39.92699,0.66252,0.76734,0.14620,-0.24378,0.18273,1.47160,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21881,702.51165,747.99822,0.45334,13.83269,0.65640,-0.47385,6.52211,7.36637,6.89252
39.92800,0.66252,0.76734,0.14620,-0.24378,0.18273,1.47160,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21881,702.51165,747.99822,0.45334,13.83255,0.65640,-0.47583,6.52211,7.36637,6.89054
39.92900,0.66252,0.76734,0.14620,-0.24997,0.17761,1.54111,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21701,702.31616,745.51318,0.45318,13.83243,0.65640,-0.47768,6.52211,7.36637,6.88869
39.93000,0.66252,0.76734,0.14620,-0.24997,0.17761,1.54111,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21701,702.31616,741.81640,0.45318,13.83231,0.65640,-0.47953,6.52211,7.36637,6.88683
39.93099,0.66252,0.76734,0.14620,-0.24230,0.17031,1.60610,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21531,702.13031,741.81640,0.45304,13.83221,0.65640,-0.48133,6.52211,7.36637,6.88504
39.93199,0.66252,0.76734,0.14620,-0.24230,0.17031,1.60610,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21531,702.13031,741.81640,0.45304,13.83211,0.65640,-0.48312,6.52211,7.36637,6.88325
39.93299,0.66252,0.76734,0.14620,-0.23321,0.16862,1.67088,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21373,701.95764,741.81640,0.45290,13.83203,0.65640,-0.48471,6.52211,7.36637,6.88165
39.93399,0.66252,0.76734,0.14620,-0.23321,0.16862,1.67088,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21373,701.95764,741.81640,0.45290,13.83195,0.65640,-0.48631,6.52211,7.36637,6.88006
39.93500,0.66252,0.76734,0.14620,-0.24079,0.16785,1.73555,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21235,701.80700,738.15612,0.45278,13.83188,0.65640,-0.48767,6.52211,7.36637,6.87870
39.93600,0.66252,0.76734,0.14620,-0.24079,0.16785,1.73555,-0.01395,0.02570,1.96611,0.00149,-0.01952,1.93663,0.53489,-0.00393,-0.29980,-0.65640,-3.21235,701.80700,738.15612,0.45278,13.83183,0.65640,-0.48903,6.52211,7.36637,6.87734
39.93700,0.45712,0.50791,0.06187,-0.25446,0.15983,1.79416,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.21083,701.64050,737.54962,0.45264,13.83178,0.65640,-0.49036,6.52211,7.36581,6.87544
39.93799,0.45712,0.50791,0.06187,-0.25446,0.15983,1.79416,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.21083,701.64050,737.54962,0.45264,13.83175,0.65640,-0.49170,6.52211,7.36581,6.87410
39.93899,0.45712,0.50791,0.06187,-0.25211,0.14926,1.84450,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20955,701.50140,737.54962,0.45253,13.83173,0.65640,-0.49309,6.52211,7.36581,6.87271
39.93999,0.45712,0.50791,0.06187,-0.25211,0.14926,1.84450,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20955,701.50140,737.54962,0.45253,13.83172,0.65640,-0.49448,6.52211,7.36581,6.87132
39.94100,0.45712,0.50791,0.06187,-0.23900,0.14663,1.89177,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20833,701.36755,735.73596,0.45242,13.83172,0.65640,-0.49571,6.52211,7.36581,6.87009
39.94200,0.45712,0.50791,0.06187,-0.23900,0.14663,1.89177,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20833,701.36755,735.73596,0.45242,13.83173,0.65640,-0.49694,6.52211,7.36581,6.86886
39.94300,0.45712,0.50791,0.06187,-0.23794,0.14961,1.93938,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20732,701.25744,735.73596,0.45232,13.83175,0.65640,-0.49787,6.52211,7.36581,6.86793
39.94400,0.45712,0.50791,0.06187,-0.23794,0.14961,1.93938,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20732,701.25744,735.73596,0.45232,13.83179,0.65640,-0.49879,6.52211,7.36581,6.86701
39.94499,0.45712,0.50791,0.06187,-0.24872,0.14653,1.98362,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20651,701.16827,735.73596,0.45225,13.83184,0.65640,-0.49962,6.52211,7.36581,6.86619
39.94599,0.45712,0.50791,0.06187,-0.24872,0.14653,1.98362,-0.01788,0.01954,1.96611,-0.00171,-0.01793,1.95391,0.53489,-0.00393,-0.29980,-0.65640,-3.20651,701.16827,735.73596,0.45225,13.83190,0.65619,-0.50044,6.52211,7.36581,6.86537
39.94699,0.27836,0.60313,-0.03495,-0.24940,0.13659,2.02144,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22827,703.54388,737.54962,0.45422,13.83198,0.65619,-0.50127,6.52211,7.41407,6.91279
39.94800,0.27836,0.60313,-0.03495,-0.24940,0.13659,2.02144,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22827,703.54388,737.54962,0.45422,13.83207,0.65619,-0.50211,6.52211,7.41407,6.91195
39.94900,0.27836,0.60313,-0.03495,-0.23632,0.13104,2.05660,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22748,703.45733,737.54962,0.45414,13.83217,0.65619,-0.50297,6.52211,7.41407,6.91109
39.95000,0.27836,0.60313,-0.03495,-0.23632,0.13104,2.05660,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22748,703.45733,737.54962,0.45414,13.83229,0.65619,-0.50384,6.52211,7.41407,6.91023
39.95100,0.27836,0.60313,-0.03495,-0.23037,0.13321,2.09260,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22675,703.37811,738.76373,0.45407,13.83242,0.65619,-0.50453,6.52211,7.41407,6.90954
39.95199,0.27836,0.60313,-0.03495,-0.23037,0.13321,2.09260,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22675,703.37811,735.73596,0.45407,13.83257,0.65619,-0.50523,6.52211,7.41407,6.90884
39.95299,0.27836,0.60313,-0.03495,-0.23882,0.13297,2.12542,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22615,703.31250,738.76373,0.45401,13.83273,0.65619,-0.50582,6.52211,7.41407,6.90825
39.95399,0.27836,0.60313,-0.03495,-0.23882,0.13297,2.12542,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22615,703.31250,738.76373,0.45401,13.83291,0.65619,-0.50641,6.52211,7.41407,6.90765
39.95500,0.27836,0.60313,-0.03495,-0.24186,0.12534,2.15007,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22555,703.24707,738.76373,0.45394,13.83310,0.65619,-0.50711,6.52211,7.41407,6.90696
39.95600,0.27836,0.60313,-0.03495,-0.24186,0.12534,2.15007,-0.02725,0.02458,1.96611,-0.00501,-0.01650,1.97371,0.53459,0.00595,-0.29980,-0.65619,-3.22555,703.24707,738.76373,0.45394,13.83331,0.65610,-0.50780,6.52211,7.41407,6.90627
39.95700,0.36092,0.83886,-0.13832,-0.22818,0.12025,2.16936,-0.02769,0.03939,1.96611,-0.00819,-0.01517,1.99515,0.53445,0.01198,-0.29980,-0.65610,-3.23959,704.77636,732.73297,0.45520,13.83354,0.65610,-0.50848,6.52211,7.44552,6.93703
39.95800,0.36092,0.83886,-0.13832,-0.22818,0.12025,2.16936,-0.02769,0.03939,1.96611,-0.00819,-0.01517,1.99515,0.53445,0.01198,-0.29980,-0.65610,-3.23959,704.77636,738.76373,0.45520,13.83378,0.65610,-0.50916,6.52211,7.44552,6.93635
39.95899,0.36092,0.83886,-0.13832,-0.21559,0.12542,2.18906,-0.02769,0.03939,1.96611,-0.00819,-0.01517,1.99515,0.53445,0.01198,-0.29980,-0.65610,-3.23905,704.71740,738.76373,0.45513,13.83404,0.65610,-0.50964,6.52211,7.44552,6.93587
